SSC_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC10116,638,672,1310,17,27,46,66,61,132,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,71,140,3,3,9,0,0,0,97,96,191,64,70,131,797,838,1637
SSC10117,49,46,94,3,4,6,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,3,12,15,8,6,13,56,62,118
SSC10118,174,158,338,3,4,9,8,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,19,0,0,0,0,3,7,17,17,33,15,14,26,202,191,399
SSC10119,90,83,176,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,8,6,4,3,8,92,92,187
SSC10120,70,51,122,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,4,6,6,4,18,12,13,29,90,70,162
SSC10121,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SSC10122,9,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,9
SSC10123,20,22,35,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,0,3,9,3,12,28,23,52
SSC10124,5,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,9,13
SSC10125,13,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,20
SSC10126,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,6,0,3,3,6,12
SSC10127,9,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,14
SSC10128,5,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,14
SSC10129,38,32,69,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,4,3,5,0,4,5,39,38,78
SSC10130,60,62,122,0,0,0,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,0,0,0,0,0,0,4,5,9,4,14,18,74,74,151
SSC10131,7,4,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,8,4,14
SSC10132,98,96,190,0,0,0,9,3,10,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,4,19,0,0,0,0,0,0,12,5,20,3,5,13,114,109,222
SSC10133,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6
SSC10134,27,22,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,18,34,30,70
SSC10135,15,11,28,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,5,3,12,5,22,27,19,50
SSC10136,23,13,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,17,44
SSC10137,14,14,22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,12,20,22,35
SSC10138,23,17,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,28,22,49
SSC10139,21,15,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,22,19,38
SSC10140,5,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,7,5,14
SSC10141,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,16
SSC10142,20,16,31,0,0,0,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,3,0,0,0,7,3,9,5,0,8,25,23,53
SSC10143,161,186,346,13,7,21,23,26,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,32,32,61,0,0,0,0,0,0,39,39,80,28,32,62,228,259,486
SSC10144,55,52,104,4,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,10,13,11,27,71,69,145
SSC10145,339,381,726,24,17,40,48,52,97,0,0,3,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,54,104,3,4,4,0,0,0,75,82,151,48,28,78,461,491,954
SSC10146,16,18,32,3,5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,9,13,0,0,3,24,25,47
SSC10147,98,94,196,10,9,20,9,4,17,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,11,25,0,0,0,0,0,0,18,21,40,12,14,19,128,131,256
SSC10148,9,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,9
SSC10149,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9
SSC10150,17,18,36,3,3,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,6,9,4,3,4,27,25,54
SSC10151,38,42,83,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,3,3,3,7,42,49,91
SSC10152,15,12,28,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,6,0,7,0,0,0,23,17,38
SSC10153,2901,3135,6040,104,112,213,364,395,760,3,10,17,3,5,12,5,4,6,8,12,15,0,0,3,0,0,0,0,3,3,0,0,0,391,425,816,60,82,144,8,7,16,560,624,1188,309,309,613,3768,4074,7844
SSC10154,1349,1449,2801,42,44,89,81,87,161,3,0,3,0,0,0,0,0,0,6,3,13,0,0,0,0,3,7,0,0,0,0,0,0,87,95,183,31,35,64,3,0,3,169,174,336,86,93,179,1600,1711,3316
SSC10155,2255,2411,4669,73,80,149,128,169,290,0,0,0,3,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,129,176,306,20,27,46,4,0,6,231,285,515,148,139,293,2629,2835,5466
SSC10156,10,12,18,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,3,4,7,0,0,0,9,10,27
SSC10157,47,39,88,0,0,0,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,8,0,0,0,0,0,0,8,6,8,3,7,10,60,48,105
SSC10158,6,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,19
SSC10159,66,62,127,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,7,15,12,28,82,78,156
SSC10160,27,32,64,3,6,9,0,3,3,0,0,0,3,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,15,0,0,0,0,0,0,10,15,21,9,5,10,41,47,90
SSC10161,69,63,131,7,10,12,4,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,0,0,0,0,0,0,9,12,28,14,17,37,99,95,195
SSC10162,2880,3361,6246,259,302,563,280,336,618,12,16,20,62,68,130,3,4,4,3,4,4,0,0,4,3,3,5,0,0,0,0,0,0,359,429,792,24,20,44,19,29,49,657,788,1446,375,504,880,3919,4650,8566
SSC10163,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3
SSC10164,3509,3848,7357,198,210,411,449,498,946,29,32,57,21,14,33,3,3,7,12,12,27,4,3,6,0,0,3,8,9,23,0,0,0,522,573,1097,104,138,249,10,6,18,840,932,1774,589,575,1170,4941,5359,10300
SSC10165,692,711,1403,28,39,67,77,70,144,3,3,10,14,6,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,83,172,19,23,34,3,7,10,144,149,290,108,116,220,942,970,1913
SSC10166,310,297,601,17,20,37,28,22,48,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,50,0,0,0,0,0,0,43,44,91,15,14,22,363,351,713
SSC10167,180,160,339,3,4,8,21,24,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,45,3,3,12,0,0,0,33,32,60,10,6,20,219,201,419
SSC10168,545,508,1056,41,31,75,10,17,29,12,3,13,4,4,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,27,33,56,4,4,8,0,0,0,70,69,137,63,71,131,682,642,1330
SSC10169,12,14,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,11,12,29
SSC10170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10171,53,48,97,4,0,3,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,0,0,0,0,0,0,5,7,6,6,4,9,57,56,119
SSC10172,4,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,13
SSC10173,281,279,562,5,11,15,17,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,31,0,0,0,0,0,0,24,26,46,20,24,40,327,326,648
SSC10174,737,814,1550,35,38,72,69,63,137,6,6,17,13,16,26,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,89,93,186,10,10,23,0,3,3,137,138,275,73,89,165,947,1041,1991
SSC10175,18,17,32,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,3,5,25,17,41
SSC10176,44,41,82,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,0,3,7,10,0,0,0,0,0,0,3,7,10,4,3,6,52,43,96
SSC10177,2377,2426,4805,58,56,118,141,136,282,0,3,4,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,144,293,14,12,31,3,4,7,226,215,448,135,122,261,2738,2768,5508
SSC10178,1325,1397,2721,24,26,43,108,112,217,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,111,225,34,33,71,6,3,10,176,171,349,150,121,268,1652,1687,3336
SSC10179,6,7,12,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,4,0,0,3,10,6,18
SSC10180,11781,12279,24061,328,306,634,1439,1382,2825,21,25,46,25,23,48,19,14,24,17,23,37,0,0,3,4,0,8,3,3,6,0,0,0,1526,1462,2990,422,449,875,21,32,56,2299,2253,4554,1426,1477,2901,15510,16003,31515
SSC10181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10182,18,17,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,17,16,36
SSC10183,56,52,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,61,57,120
SSC10184,11,7,17,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,3,16,9,25
SSC10185,5905,6806,12708,233,258,489,504,530,1031,24,23,42,200,240,441,4,6,17,9,3,11,11,4,15,3,6,11,3,4,8,0,0,0,760,813,1572,29,26,55,19,19,33,1039,1115,2155,528,624,1154,7471,8546,16013
SSC10186,16,15,33,3,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,8,0,0,0,0,0,0,5,7,10,0,0,0,24,22,51
SSC10187,479,392,872,26,22,46,69,82,146,0,0,0,0,6,8,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,73,91,160,15,12,22,0,0,0,112,121,233,86,57,148,674,573,1249
SSC10188,31,25,53,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,9,0,11,3,0,4,35,29,64
SSC10189,5,3,10,0,0,0,8,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,13,0,0,0,0,0,0,8,7,18,0,0,0,13,12,25
SSC10190,312,295,601,18,17,36,14,24,45,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,32,48,0,0,0,0,0,0,41,45,89,30,30,61,383,366,754
SSC10191,6,3,8,3,9,11,29,25,59,3,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,29,64,8,10,15,0,0,0,48,47,92,45,38,80,106,80,184
SSC10192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10193,1880,1925,3811,35,38,76,110,110,225,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,111,234,8,5,18,0,10,7,163,165,333,82,83,167,2125,2183,4309
SSC10194,510,532,1040,11,19,31,174,143,315,0,3,3,8,9,12,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,185,154,338,22,21,49,0,0,0,217,194,415,66,41,107,787,771,1560
SSC10195,940,969,1913,10,14,21,60,64,125,0,0,0,5,3,6,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,69,75,140,16,22,40,3,0,6,99,107,209,53,45,98,1093,1132,2220
SSC10196,933,998,1936,22,21,47,58,73,133,0,4,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,70,78,139,7,15,23,6,3,4,106,107,217,58,84,138,1102,1192,2295
SSC10197,225,193,415,6,4,11,21,21,42,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,43,0,0,0,0,0,0,30,30,54,32,32,60,281,244,533
SSC10198,1803,1831,3638,38,30,65,163,151,316,3,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,3,0,0,0,175,158,330,3,0,3,4,3,7,219,193,410,159,141,302,2186,2167,4346
SSC10199,563,593,1162,32,34,68,9,9,26,34,32,63,3,3,4,0,0,0,0,3,3,0,0,0,3,4,10,0,0,0,0,0,0,54,54,110,0,0,0,5,0,6,88,94,177,77,83,165,732,774,1508
SSC10200,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9
SSC10201,76,63,138,0,0,0,6,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,13,0,0,0,0,0,0,9,6,14,5,7,12,85,76,167
SSC10202,187,182,369,4,8,21,12,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,20,0,0,0,0,0,0,17,18,38,25,22,47,226,225,450
SSC10203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10204,719,742,1464,15,15,34,73,65,140,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,70,145,0,0,0,0,0,0,97,89,179,37,39,83,857,874,1724
SSC10205,717,677,1395,33,38,74,11,11,19,48,63,106,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,73,137,6,17,25,0,0,3,107,127,240,91,84,173,916,888,1808
SSC10206,515,553,1073,25,32,59,26,42,65,0,0,0,7,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,53,84,0,3,3,0,0,0,62,84,144,99,78,172,679,717,1396
SSC10207,2307,2422,4728,88,108,195,203,218,417,3,5,9,12,6,18,0,3,3,5,3,9,0,0,0,0,0,0,0,3,3,0,0,0,221,240,463,11,8,25,8,3,12,331,358,684,204,214,415,2836,2996,5831
SSC10208,267,261,535,14,7,22,26,30,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,57,3,0,3,0,0,0,39,36,78,39,37,77,350,337,685
SSC10209,55,52,108,4,0,4,4,4,5,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,0,0,0,0,0,0,6,6,16,4,3,16,74,65,139
SSC10210,36,38,77,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,5,0,0,0,0,0,0,6,4,10,4,5,6,46,48,94
SSC10211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10213,78,59,137,0,0,0,3,5,10,0,0,0,3,6,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,21,3,0,3,0,0,0,12,13,23,19,14,34,106,91,195
SSC10214,4,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,13
SSC10215,16,12,25,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,5,0,0,0,15,15,31
SSC10216,147,150,298,12,7,18,9,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,19,0,0,0,0,0,0,16,17,38,9,12,28,175,182,359
SSC10217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10218,57,60,114,15,13,21,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,0,0,0,0,0,0,17,14,35,8,7,11,84,81,163
SSC10219,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC10220,38,33,68,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,5,0,3,3,3,5,48,38,80
SSC10221,16,10,29,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,14,18,33
SSC10222,29,40,69,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,3,4,3,3,9,13,4,3,9,42,46,92
SSC10223,584,626,1209,31,41,77,37,43,86,0,3,3,3,5,5,0,0,0,0,0,0,0,0,4,3,0,0,3,0,6,0,0,0,46,56,101,0,4,3,0,0,4,80,99,177,65,77,141,729,806,1535
SSC10224,3654,3755,7406,75,75,150,361,402,759,6,0,6,3,7,15,0,0,0,8,0,7,0,0,0,0,0,0,0,0,3,0,0,0,375,410,788,41,39,76,14,5,17,504,528,1030,260,268,534,4419,4550,8969
SSC10225,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10226,32,31,63,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,19,36,41,80
SSC10227,4535,5111,9640,189,220,403,466,494,962,7,6,18,11,11,21,3,5,5,7,4,7,0,3,3,3,3,7,0,4,4,0,0,0,498,532,1026,16,16,35,12,21,27,704,781,1489,383,503,882,5626,6394,12015
SSC10228,598,707,1300,38,50,88,73,74,149,7,4,12,4,11,16,0,0,0,4,0,7,0,0,0,3,0,3,6,8,13,0,0,0,95,93,192,0,4,9,0,3,3,135,153,295,80,84,161,819,945,1759
SSC10229,509,537,1050,35,37,73,72,62,132,6,0,9,5,0,7,0,0,0,0,0,0,0,3,3,0,0,0,10,9,19,0,0,0,87,80,167,0,6,7,3,3,7,132,124,263,108,96,208,757,760,1512
SSC10230,12,18,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,15,17,37
SSC10231,2197,2274,4472,341,368,714,360,345,705,9,3,13,19,17,35,3,4,6,12,7,13,0,3,3,0,0,0,3,4,11,0,0,0,403,380,781,45,52,92,20,9,22,803,802,1608,372,409,783,3374,3492,6860
