SSC_CODE_2016,Sme_Usl_ad_5_yr_ago_as_2016_M,Sme_Usl_ad_5_yr_ago_as_2016_F,Sme_Usl_ad_5_yr_ago_as_2016_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC22018,24,21,43,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,8,0,0,0,7,7,13,3,3,9,30,30,65
SSC22019,127,126,246,17,16,31,0,0,0,35,23,60,0,0,0,0,0,3,0,0,0,0,0,3,3,4,4,0,0,0,0,0,0,35,28,68,0,0,0,0,0,0,56,46,101,25,16,40,203,185,391
SSC22020,366,384,753,10,3,13,0,3,5,67,100,166,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,102,183,0,11,11,3,0,4,88,121,207,39,36,77,493,541,1031
SSC22021,12,15,27,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,4,3,10,3,0,8,21,15,40
SSC22022,33,32,66,7,10,18,0,0,0,22,16,41,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,19,46,0,3,6,0,0,0,37,33,70,9,9,16,76,78,159
SSC22023,50,49,100,0,0,0,0,0,0,21,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,32,0,0,0,0,0,0,20,17,35,4,3,7,74,63,145
SSC22024,1331,1219,2547,68,73,143,14,7,14,363,348,709,6,6,9,0,0,3,4,6,8,0,0,0,0,0,0,4,7,14,0,0,0,393,366,761,52,47,98,6,9,13,520,500,1016,65,57,118,1916,1772,3690
SSC22025,3097,3508,6611,357,332,682,42,49,89,1140,1206,2345,40,50,95,16,16,28,14,18,28,13,4,15,6,3,8,6,9,16,0,0,0,1276,1353,2626,300,281,585,21,18,39,1952,1981,3930,252,307,559,5306,5796,11101
SSC22026,662,768,1429,95,96,183,152,213,362,943,1016,1964,100,138,237,43,56,104,108,108,217,43,41,88,21,20,48,40,41,83,0,0,0,1450,1645,3096,736,782,1513,16,27,48,2302,2541,4844,379,526,911,3342,3836,7185
SSC22027,61,60,123,0,3,3,0,0,0,8,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,25,0,0,3,0,0,0,13,14,24,9,11,14,79,87,158
SSC22028,14,16,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,16,18,32
SSC22029,3789,4167,7956,444,453,895,83,112,194,1906,1978,3889,85,77,161,33,38,70,34,40,73,13,23,35,3,11,15,18,27,39,0,0,0,2178,2297,4472,690,664,1356,35,41,81,3341,3456,6797,534,559,1093,7670,8183,15848
SSC22030,2979,3124,6107,126,119,248,25,25,53,979,978,1959,14,17,33,14,10,21,8,10,22,5,5,12,3,3,9,10,9,20,0,0,0,1062,1057,2120,166,180,346,19,16,33,1376,1374,2747,274,278,559,4634,4781,9410
SSC22031,16,11,27,4,0,7,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,13,5,21,0,0,0,28,18,48
SSC22032,8,17,28,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,3,5,20,22,38
SSC22033,43,41,81,0,0,3,0,0,0,6,9,19,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,13,16,26,0,0,0,0,3,7,15,17,33,6,8,13,61,65,128
SSC22034,45,34,73,3,0,3,0,0,0,3,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,0,0,0,0,0,0,8,6,19,8,3,10,59,44,103
SSC22035,2134,2256,4390,200,191,390,13,18,34,774,843,1617,17,21,39,3,5,10,9,11,20,4,6,5,0,0,0,3,3,8,0,0,0,826,902,1726,89,114,196,10,14,27,1130,1221,2346,205,239,444,3467,3715,7180
SSC22036,27,28,52,4,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,3,7,3,0,3,30,30,61
SSC22037,834,823,1661,209,232,434,27,31,58,321,358,680,29,30,61,6,3,10,14,13,30,0,0,0,0,3,7,0,5,4,0,0,3,409,446,854,25,24,48,17,5,23,659,706,1359,153,180,334,1643,1712,3353
SSC22038,1231,1232,2468,81,85,166,6,3,12,346,354,700,12,12,21,0,0,3,4,3,6,0,3,3,0,0,3,0,0,0,0,0,0,378,380,754,17,8,25,12,7,19,487,476,962,98,92,189,1817,1804,3624
SSC22039,44,42,84,0,8,9,0,0,0,12,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,20,0,0,0,0,0,0,14,12,29,5,5,5,66,58,123
SSC22040,76,61,137,0,0,0,3,0,4,10,16,24,0,4,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,14,20,33,0,3,3,0,0,0,14,23,34,0,3,8,91,85,178
SSC22041,15,17,31,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,0,0,0,0,0,0,6,4,6,0,0,0,25,20,42
SSC22042,18,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,33
SSC22043,33,34,69,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,4,5,8,5,3,8,42,40,87
SSC22044,208,203,411,16,21,34,0,0,0,40,51,94,3,3,4,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,49,57,104,0,4,6,0,3,7,66,82,154,18,8,26,296,301,595
SSC22045,53,41,99,6,0,4,4,0,6,4,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,16,0,0,0,0,0,0,15,11,26,7,8,9,72,60,134
SSC22046,72,59,137,3,3,12,0,0,0,14,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,21,0,0,0,0,0,0,12,13,34,3,4,12,92,84,179
SSC22047,15,5,22,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,5,3,0,8,27,15,39
SSC22048,18,16,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,24,24,44
SSC22049,36,33,63,0,0,0,0,0,0,0,4,7,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,10,0,0,0,0,0,0,5,6,11,0,0,0,37,39,75
SSC22050,66,60,125,7,7,10,0,0,0,29,28,57,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,34,34,67,3,3,6,0,0,0,45,46,88,14,7,28,124,116,234
SSC22051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22052,99,92,190,4,0,3,3,0,5,34,33,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,31,74,3,0,3,0,0,0,44,34,79,12,20,35,159,147,299
SSC22053,95,92,183,5,0,8,0,0,0,9,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,17,3,3,6,0,0,0,20,16,30,18,15,31,130,115,248
SSC22054,81,76,154,9,4,16,0,0,0,8,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17,0,0,0,0,0,3,17,21,33,6,5,10,104,100,204
SSC22055,5,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,13
SSC22056,15,15,32,0,0,0,0,0,0,6,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,0,0,0,0,0,0,6,4,8,0,0,0,23,19,43
SSC22057,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,4,3,8
SSC22058,12,6,21,4,0,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,3,4,0,0,0,15,14,28
SSC22059,20,15,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,16,15,35
SSC22060,62,67,132,0,9,7,0,0,0,9,3,6,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,13,0,0,0,0,0,0,10,8,19,8,9,9,82,84,164
SSC22061,7,11,20,3,0,4,0,4,3,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,0,0,0,0,0,0,9,7,13,0,0,0,15,19,36
SSC22062,97,74,168,11,0,13,0,0,0,13,18,36,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,39,3,7,6,0,0,0,27,32,60,3,0,4,126,103,232
SSC22063,12,9,24,0,0,3,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,3,4,13,0,0,0,16,18,34
SSC22064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22065,77,75,155,4,13,25,4,0,4,48,56,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,54,112,0,0,0,0,0,0,62,72,135,15,16,38,155,163,318
SSC22066,46,37,79,9,4,8,0,0,0,17,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,30,0,0,3,0,0,0,26,21,45,15,19,31,82,74,151
SSC22067,8,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,7,6,10
SSC22068,14,12,27,4,3,10,0,0,0,11,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,19,0,0,0,0,0,0,11,12,24,0,0,4,24,25,52
SSC22069,42,27,74,3,0,5,0,0,0,13,15,22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,23,3,0,3,0,0,0,20,18,33,0,3,3,61,49,107
SSC22070,17,11,34,0,0,0,0,0,0,3,3,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,13,0,0,0,0,0,0,4,3,13,0,3,3,26,19,45
SSC22071,7,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,5,15
SSC22072,738,753,1488,56,57,112,0,0,3,267,255,527,9,9,15,0,3,7,3,3,6,0,3,9,0,0,0,0,0,0,0,0,0,281,273,556,16,15,27,3,3,8,356,348,702,49,43,91,1147,1139,2287
SSC22073,232,209,440,143,140,278,27,27,50,1189,1211,2397,12,17,25,11,8,23,7,3,11,0,0,0,4,10,8,0,0,0,0,0,0,1244,1279,2520,151,179,333,17,5,29,1550,1608,3159,138,143,276,1921,1951,3871
SSC22074,9185,9034,18217,1145,1138,2285,547,549,1101,6170,6104,12275,405,396,801,175,166,345,149,158,303,68,67,132,32,44,85,84,103,190,0,0,0,7643,7599,15239,2948,3346,6293,108,97,207,11841,12181,24024,1064,1036,2107,22095,22251,44344
SSC22075,51,56,107,3,6,10,3,3,4,11,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,25,4,0,3,0,0,0,18,12,31,5,7,11,80,76,152
SSC22076,666,785,1452,120,134,256,7,7,15,256,320,577,8,9,14,0,3,3,6,0,5,0,0,0,3,7,9,0,0,0,0,0,0,280,343,620,16,19,32,3,3,9,415,505,920,101,115,211,1186,1404,2582
SSC22077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22078,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5
SSC22079,17,24,40,0,3,3,0,0,0,13,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,16,0,0,0,0,0,0,11,7,20,0,0,4,35,27,59
SSC22080,8,11,22,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,4,3,0,0,0,12,12,24
SSC22081,22,16,42,3,3,3,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,0,0,0,0,0,0,11,9,15,9,3,15,37,33,70
SSC22082,92,88,183,7,7,18,0,0,0,39,36,68,0,3,3,0,0,4,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,45,46,91,3,10,9,3,0,3,61,61,119,7,9,11,159,159,315
SSC22083,11,10,23,0,0,3,0,0,0,3,3,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,3,8,15,4,7,14,26,24,51
SSC22084,16,9,26,0,0,4,0,0,0,0,0,3,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,4,10,13,0,0,0,16,17,35
SSC22085,26,23,41,3,0,4,0,0,0,3,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,15,3,0,9,0,0,0,13,13,21,4,0,4,40,34,69
SSC22086,178,179,358,28,29,56,4,5,6,58,63,122,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,72,140,3,4,3,5,8,10,105,112,213,22,19,42,308,306,616
SSC22087,28,27,51,3,3,9,0,0,0,4,4,7,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,11,12,20,4,0,7,40,41,75
SSC22088,54,53,108,4,3,5,0,0,0,13,18,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,35,0,0,0,0,0,0,16,25,37,11,13,28,86,90,174
SSC22089,45,39,79,0,3,4,0,0,0,6,8,18,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,8,19,0,0,0,0,0,0,10,16,24,9,8,13,61,61,119
SSC22090,235,253,483,79,66,147,13,10,20,53,69,118,3,8,13,0,3,3,10,10,13,0,3,3,3,3,4,0,0,0,0,0,0,78,100,183,6,3,9,0,0,0,163,172,337,36,46,79,436,471,906
SSC22091,91,86,177,17,9,29,0,3,3,23,12,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,37,0,0,4,3,0,3,44,31,78,21,13,39,150,133,286
SSC22092,115,92,204,39,37,82,4,0,5,29,27,51,6,8,12,3,0,3,0,0,3,0,0,0,0,3,4,0,0,0,0,0,0,43,33,73,3,3,9,0,0,0,87,77,164,46,26,74,239,205,445
SSC22093,814,890,1701,244,290,534,6,11,13,244,276,514,8,12,19,4,13,14,4,8,16,3,0,3,3,7,11,0,4,4,0,0,0,275,320,592,13,18,31,9,4,10,539,636,1176,129,136,263,1485,1659,3145
SSC22094,41,31,75,14,13,31,0,0,0,10,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,16,0,0,0,0,0,0,20,21,47,0,0,0,63,59,120
SSC22095,2976,3359,6336,614,673,1290,162,197,365,1855,1872,3725,113,132,244,37,42,82,59,69,127,26,23,51,15,8,26,25,30,63,0,0,0,2302,2383,4685,656,725,1379,45,47,91,3613,3832,7444,668,762,1430,7259,7956,15215
SSC22096,68,55,125,4,5,8,0,0,3,19,17,33,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,23,16,42,0,0,0,0,0,0,23,25,52,15,16,26,109,96,207
SSC22097,903,962,1866,126,155,282,14,19,28,409,444,854,14,15,24,4,4,7,9,6,13,3,7,6,3,8,5,0,0,0,0,0,0,449,496,948,16,18,33,3,5,4,595,676,1272,178,174,353,1680,1811,3488
SSC22098,2673,2701,5376,689,736,1426,49,49,97,461,494,956,25,23,44,61,84,138,26,36,60,14,23,39,3,8,12,3,0,3,0,0,0,639,715,1351,38,48,82,14,14,35,1379,1516,2897,448,437,884,4507,4648,9153
SSC22099,193,182,367,48,48,91,0,0,0,25,25,51,3,3,9,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,32,73,0,0,0,0,0,0,87,82,165,22,29,49,298,284,585
SSC22100,214,192,408,18,24,47,3,0,3,30,36,67,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,36,42,72,0,3,4,0,0,0,60,65,120,12,10,24,289,270,553
SSC22101,147,141,284,6,6,20,4,3,4,68,72,139,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,75,79,153,9,3,12,3,0,4,93,93,182,15,21,36,256,246,500
SSC22102,33,35,75,0,0,0,0,0,0,11,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,17,0,0,0,0,0,0,11,7,17,3,3,9,48,51,100
SSC22103,73,55,128,15,10,18,0,0,0,14,12,31,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,18,29,3,3,3,0,0,0,35,26,60,18,10,30,118,86,208
SSC22104,4,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10
SSC22105,9,13,25,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,5,3,11,6,3,3,23,22,40
SSC22106,1906,2109,4016,275,252,525,207,213,417,1638,1772,3415,182,200,389,57,79,137,89,103,191,40,50,90,11,3,12,17,21,41,0,0,0,2247,2445,4695,796,893,1686,81,66,144,3400,3646,7052,729,685,1409,6041,6437,12479
SSC22107,12,14,27,4,0,5,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,3,7,5,0,0,0,7,9,22,3,3,4,28,30,57
SSC22108,5,9,12,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,8,3,0,0,0,5,9,22
SSC22109,7701,8374,16073,486,451,936,183,208,391,3340,3436,6773,175,178,351,88,74,157,83,69,149,30,44,78,15,20,39,34,42,74,3,0,3,3946,4079,8026,1574,1497,3074,120,117,235,6123,6145,12272,1257,1261,2520,15082,15785,30862
SSC22110,460,520,980,38,49,89,17,22,38,237,282,520,18,12,32,3,5,13,3,7,13,4,3,8,0,0,0,3,8,10,0,0,0,287,342,627,63,96,161,10,7,15,396,497,895,66,86,154,926,1104,2027
SSC22111,76,78,153,15,10,29,0,0,0,10,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,20,0,0,3,0,0,0,23,28,47,8,3,12,112,108,215
SSC22112,28,13,45,26,16,42,86,34,116,83,40,122,175,111,281,28,16,42,11,3,18,7,5,11,63,44,105,15,8,25,0,0,0,468,255,715,23,17,36,3,0,3,510,289,798,56,23,79,599,326,926
SSC22113,10,11,23,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,7,0,10,3,0,5,21,16,31
SSC22114,7,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,10
SSC22115,77,73,153,3,0,6,0,3,3,21,27,53,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,61,0,0,0,0,0,0,28,37,65,18,20,32,124,126,253
SSC22116,15,9,22,3,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,5,4,8,0,0,0,18,19,33
SSC22117,198,195,391,16,15,31,3,0,8,63,62,123,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,76,64,140,4,0,3,0,0,0,92,77,171,23,25,45,311,298,607
SSC22118,142,164,310,34,31,68,4,3,8,39,38,76,4,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,48,104,14,10,22,0,0,0,95,95,193,15,12,22,253,269,520
SSC22119,83,94,176,3,5,8,0,0,0,12,13,27,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,30,0,0,0,0,0,0,20,23,46,13,11,27,123,127,246
SSC22120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22121,111,98,211,5,4,8,0,0,0,36,30,65,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,31,70,0,0,0,0,0,0,39,34,76,6,7,13,164,137,298
SSC22122,532,557,1088,47,68,118,19,14,37,303,385,688,13,7,16,8,5,15,6,9,14,0,0,0,0,0,0,0,0,0,0,0,0,351,428,777,42,29,69,11,0,11,447,531,978,74,72,146,1055,1158,2211
SSC22123,372,428,800,59,65,121,11,10,16,103,112,213,0,0,0,0,0,4,3,0,5,0,0,0,3,3,7,0,0,0,0,0,0,121,126,244,7,3,8,0,0,0,182,196,378,51,55,110,604,680,1285
SSC22124,75,63,136,6,15,19,0,0,0,21,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,36,0,0,0,0,0,3,27,28,59,11,10,22,114,102,213
SSC22125,225,224,449,30,33,60,3,4,8,25,33,58,3,3,3,6,3,10,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,44,48,91,3,6,13,0,0,3,80,82,166,23,13,39,331,324,658
SSC22126,24,19,40,0,0,0,0,0,0,9,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,21,0,0,0,0,0,0,13,11,21,5,0,3,40,27,69
SSC22127,7,7,14,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,3,3,0,0,0,12,10,23
SSC22128,12,14,23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,13,13,24
SSC22129,3,4,5,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,4,769,373,1147,774,378,1157
SSC22130,127,129,263,5,3,13,4,4,4,59,51,109,0,3,3,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,66,57,124,0,3,3,5,3,7,75,69,143,4,9,11,207,206,418
SSC22131,25,20,39,3,3,9,0,0,0,4,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,15,0,0,3,3,4,6,11,16,28,3,3,8,42,35,71
SSC22132,82,92,180,15,9,22,0,0,0,33,25,59,0,3,5,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,34,32,65,0,3,4,0,0,0,49,41,92,5,7,13,137,144,282
