SAL_CODE_2021,P_FoodHospPersServ_Occ_Mng,P_FoodHospPersServ_Occ_Pro,P_FoodHospPersServ_Occ_TTW,P_FoodHospPersServ_Occ_CPS,P_FoodHospPersServ_Occ_CA,P_FoodHospPersServ_Occ_Sal,P_FoodHospPersServ_Occ_MOD,P_FoodHospPersServ_Occ_Lab,P_FoodHospPersServ_Occ_IDNS,P_FoodHospPersServ_Total,P_MixFieldProg_Occ_Mng,P_MixFieldProg_Occ_Pro,P_MixFieldProg_Occ_TTW,P_MixFieldProg_Occ_CPS,P_MixFieldProg_Occ_CA,P_MixFieldProg_Occ_Sal,P_MixFieldProg_Occ_MOD,P_MixFieldProg_Occ_Lab,P_MixFieldProg_Occ_IDNS,P_MixFieldProg_Total,P_FS_ID_Occ_Mng,P_FS_ID_Occ_Pro,P_FS_ID_Occ_TTW,P_FS_ID_Occ_CPS,P_FS_ID_Occ_CA,P_FS_ID_Occ_Sal,P_FS_ID_Occ_MOD,P_FS_ID_Occ_Lab,P_FS_ID_Occ_IDNS,P_FS_ID_Total,P_FS_NS_Occ_Mng,P_FS_NS_Occ_Pro,P_FS_NS_Occ_TTW,P_FS_NS_Occ_CPS,P_FS_NS_Occ_CA,P_FS_NS_Occ_Sal,P_FS_NS_Occ_MOD,P_FS_NS_Occ_Lab,P_FS_NS_Occ_IDNS,P_FS_NS_Total,P_Tot_Occ_Mng,P_Tot_Occ_Pro,P_Tot_Occ_TTW,P_Tot_Occ_CPS,P_Tot_Occ_CA,P_Tot_Occ_Sal,P_Tot_Occ_MOD,P_Tot_Occ_Lab,P_Tot_Occ_IDNS,P_Total_Total
SAL41164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,9,0,3,0,0,0,0,3,24
SAL41165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,12
SAL41166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,11
SAL41167,7,3,51,25,15,6,5,18,0,130,0,0,0,0,0,0,0,4,0,6,0,4,4,8,0,0,3,6,4,26,5,4,6,5,4,5,3,4,10,40,245,786,288,470,267,123,75,168,36,2458
SAL41168,14,0,25,9,6,4,0,10,0,64,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,17,0,7,4,0,5,0,0,0,9,23,180,508,197,232,182,75,46,86,24,1522
SAL41169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,0,5,0,0,0,0,22
SAL41170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,9
SAL41171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,7,0,0,0,0,0,21
SAL41172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9
SAL41174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,4,0,15
SAL41175,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,13,17,12,8,11,6,5,8,4,85
SAL41176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL41177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10
SAL41178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,14
SAL41179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,0,0,0,0,3,0,18
SAL41180,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,4,4,0,0,0,0,0,14
SAL41181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,14
SAL41182,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,3,0,0,0,0,22
SAL41183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6
SAL41184,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,11,12,8,6,4,0,6,0,60
SAL41185,6,0,58,19,13,13,3,18,0,133,0,0,0,0,0,0,0,5,0,6,6,0,4,11,6,4,11,5,0,47,4,3,11,16,10,4,6,9,16,72,153,441,360,371,220,108,134,179,44,2001
SAL41186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL41187,3,0,9,4,3,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,60,141,68,71,50,21,19,27,10,474
SAL41188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41189,7,3,32,21,4,10,9,9,0,97,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,3,0,13,0,0,4,15,3,3,10,22,0,69,109,346,265,292,130,72,89,138,17,1462
SAL41190,9,0,16,11,0,5,3,5,0,48,0,0,0,0,0,0,0,0,0,0,8,5,3,4,0,0,6,3,0,22,0,3,8,7,3,3,4,0,5,42,112,265,160,218,102,32,76,60,24,1059
SAL41191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3
SAL41192,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,3,52,69,46,42,16,9,10,12,0,260
SAL41193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41194,3,0,25,5,0,7,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,12,70,141,90,94,37,35,15,41,6,540
SAL41195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,4,4,0,0,4,0,22
SAL41196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,9,8,12,11,13,4,6,13,4,4,76
SAL41197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41198,0,0,5,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,48,33,33,9,6,10,5,0,166
SAL41199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,8
SAL41200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,8
SAL41201,25,8,92,57,22,35,13,41,3,298,0,0,0,0,0,0,0,0,0,0,6,7,4,5,4,0,3,10,0,45,13,9,22,25,12,8,8,43,15,155,440,1003,688,681,381,271,160,349,56,4020
SAL41202,0,0,7,0,0,0,0,4,0,25,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,12,37,35,53,19,18,15,5,33,5,224
SAL41203,3,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,9,4,4,4,12,0,59
SAL41204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,5,8,0,0,3,0,0,0,20
SAL41205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,11,7,8,0,0,0,0,55
SAL41206,3,0,31,8,13,3,7,6,0,70,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,14,0,5,3,4,5,0,0,3,0,22,127,285,172,201,134,64,40,50,17,1095
SAL41207,11,0,11,13,5,6,0,5,0,59,0,0,0,0,3,0,0,0,0,3,0,4,3,3,0,0,3,0,0,14,0,0,3,4,3,6,0,6,7,24,117,250,214,187,123,55,31,43,24,1043
SAL41208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,4,0,3,3,0,27
SAL41209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,0,0,0,0,0,18
SAL41210,8,0,15,13,4,12,7,8,0,67,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,9,4,0,5,9,4,3,7,3,3,35,87,232,175,205,85,35,79,43,19,956
SAL41211,8,0,18,5,0,0,0,7,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,4,8,3,0,6,5,0,27,31,75,78,112,32,17,27,39,7,415
SAL41212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6
SAL41213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,11,19,10,3,0,6,10,0,70
SAL41214,0,0,4,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27,22,21,11,13,4,3,5,3,115
SAL41215,3,0,5,0,0,0,0,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,8,24,8,19,13,8,17,10,43,5,147
SAL41216,0,0,18,8,0,0,0,5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,0,12,0,0,6,4,0,0,0,3,0,13,56,137,112,103,58,27,20,39,3,553
SAL41217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5
SAL41218,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,8,0,0,4,6,0,29
SAL41219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
SAL41220,28,11,92,22,20,23,9,15,0,226,0,0,0,0,0,0,0,0,0,3,12,27,9,4,12,10,4,10,10,89,14,12,18,0,9,3,4,10,25,97,962,2458,635,564,668,317,164,268,83,6125
SAL41221,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,16,7,11,7,9,0,0,4,0,58
SAL41222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,17,0,14,3,3,0,0,4,53
SAL41223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SAL41224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,17
SAL41225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4
SAL41226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL41228,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,8,6,7,0,3,9,0,51
SAL41229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,0,0,0,0,0,11
SAL41230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,18
SAL41231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,14
SAL41232,8,0,15,6,4,10,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,18,0,0,0,0,3,5,0,4,0,24,58,136,80,108,79,35,22,35,14,562
SAL41233,0,0,8,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,0,5,0,3,8,0,18,45,62,53,52,38,4,30,24,9,306
SAL41234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7
SAL41235,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,4,7,4,6,0,7,0,38
SAL41236,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,4,6,7,3,4,0,4,7,0,37
SAL41237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,6,3,0,0,0,3,0,31
SAL41238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41239,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,12,7,9,3,3,0,0,54
SAL41240,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,5,10,9,12,0,5,10,0,58
SAL41241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,3,4,0,0,4,6,31
SAL41242,11,5,31,14,7,4,3,11,0,89,0,0,0,0,0,0,0,0,0,3,7,4,6,0,3,0,0,4,0,29,4,3,3,4,6,4,5,0,4,34,200,549,391,283,227,90,82,98,24,1942
SAL41243,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,16,8,4,0,0,0,0,0,0,31
SAL41244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,10,3,4,3,0,6,0,45
SAL41245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41246,0,0,9,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,26,39,29,18,5,9,7,0,154
SAL41247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,20,12,7,4,0,3,4,0,63
SAL41248,12,0,27,19,9,14,3,11,0,89,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,5,0,0,26,4,5,4,13,7,4,4,18,3,65,154,191,136,194,105,58,60,162,13,1070
SAL41249,10,0,0,5,0,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,29,24,30,33,11,12,9,23,6,173
SAL41250,0,0,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,26,26,30,17,15,8,4,7,4,134
SAL41251,3,0,8,6,0,6,4,5,0,28,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,9,0,0,0,5,0,6,0,3,4,29,61,87,87,51,38,33,16,51,9,433
SAL41252,0,0,14,4,0,0,0,9,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,3,0,0,3,3,3,18,61,191,79,74,66,28,26,43,8,574
SAL41253,4,0,39,26,16,11,6,10,0,116,0,0,0,0,0,0,0,0,0,0,5,3,5,0,5,0,4,4,4,22,4,3,8,5,5,3,3,3,8,36,147,320,332,261,180,95,68,106,20,1526
SAL41254,0,0,16,9,3,3,0,3,0,37,0,0,0,0,0,4,0,0,0,4,3,0,4,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,5,10,54,141,123,99,62,31,24,26,20,584
SAL41255,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,4,0,0,6,0,0,27
SAL41256,13,4,36,13,8,3,10,10,0,97,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,3,3,0,22,10,0,0,10,4,0,0,3,8,40,152,443,169,231,186,72,62,83,23,1424
SAL41257,3,3,34,12,13,5,3,6,5,90,0,0,0,0,0,0,0,0,0,4,5,0,3,0,0,3,7,4,0,20,3,0,0,3,6,0,7,3,6,31,150,355,238,190,185,62,64,91,23,1352
SAL41258,5,0,6,6,0,6,0,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,3,0,0,0,0,0,0,6,10,66,163,55,44,65,28,21,21,6,477
SAL41259,11,0,21,4,3,10,3,7,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,4,4,4,6,0,6,7,4,28,95,202,163,164,88,45,60,43,18,877
SAL41260,0,0,10,9,6,12,8,5,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,3,0,0,18,68,150,123,108,69,44,39,30,0,631
SAL41261,4,0,6,5,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,5,0,6,35,53,49,45,27,11,9,14,3,243
SAL41262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL41263,0,0,3,0,0,0,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,3,0,7,28,44,22,37,21,11,10,30,5,209
SAL41264,9,0,23,10,5,4,0,6,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,3,0,0,0,0,6,17,85,59,82,46,27,29,8,43,9,387
SAL41265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,4,3,0,3,0,0,36
SAL41266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
SAL41267,3,0,3,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,8,9,18,4,8,5,5,83
SAL41268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,5,6,6,4,0,7,0,37
SAL41269,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,12,5,0,4,3,5,0,36
SAL41270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL41271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,10
SAL41273,0,0,4,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,98,313,31,28,51,39,3,13,4,576
SAL41274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,17,19,9,9,0,6,7,0,68
SAL41275,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,8,10,5,10,4,0,0,5,0,42
SAL41276,12,0,18,9,9,3,4,4,0,63,0,0,0,0,0,0,0,0,3,7,0,0,4,0,3,0,6,0,0,17,0,5,14,0,3,7,0,4,3,41,117,286,195,173,130,51,69,79,25,1130
SAL41277,0,0,9,3,4,0,0,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,7,0,0,0,3,0,0,15,45,62,100,55,41,24,24,19,9,378
SAL41278,5,0,3,7,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,100,265,30,41,59,24,4,15,6,544
SAL41279,22,0,40,15,19,15,4,12,0,128,0,0,0,0,0,0,0,0,0,0,5,11,3,0,9,0,0,3,0,33,8,3,9,5,12,9,0,6,4,60,477,1181,328,274,385,145,65,147,41,3046
SAL41280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,7,0,0,0,0,5,0,37
SAL41281,7,3,27,7,18,3,19,14,0,96,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,4,0,3,18,0,0,11,0,7,0,10,3,4,41,113,217,440,92,140,32,166,65,29,1290
SAL41282,8,3,29,19,13,7,5,11,0,88,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,0,0,18,3,0,4,0,5,0,0,8,5,14,101,282,233,187,133,65,65,81,16,1159
SAL41283,3,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,86,234,33,44,44,18,15,5,4,479
SAL41284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,14
SAL41285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41286,0,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,10,18,16,20,20,7,9,8,16,4,128
SAL41287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5
