SAL_CODE_2021,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
SAL31242,0,0,0,0,0,0,0,0,3,116,49,10,179,5,6,11,184,67,0,257
SAL31243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31245,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,9
SAL31246,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,4
SAL31247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6
SAL31251,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,7,0,13
SAL31252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31254,0,0,0,0,0,0,4,0,6,247,137,43,431,17,15,30,457,169,4,623
SAL31255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31260,0,0,0,0,0,0,0,0,0,8,4,0,16,0,0,0,15,14,0,32
SAL31261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31263,0,0,0,0,0,0,4,0,10,53,36,6,102,4,11,12,112,64,5,178
SAL31264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31265,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,0,4
SAL31266,0,0,0,0,0,0,0,0,0,32,12,9,53,0,0,0,53,17,0,72
SAL31267,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,4
SAL31268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31269,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,13,0,18
SAL31270,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6
SAL31271,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0
SAL31272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31280,0,4,0,0,0,4,8,0,13,172,197,25,391,12,14,29,423,379,3,802
SAL31281,0,0,0,0,0,0,0,0,0,7,4,0,11,0,0,0,11,9,0,20
SAL31282,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,3
SAL31283,0,0,0,0,0,0,0,0,0,5,4,3,9,0,0,0,9,4,0,14
SAL31284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL31285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL31286,0,0,0,0,0,0,0,0,0,7,0,3,12,0,0,0,12,12,0,22
SAL31287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31288,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4
SAL31289,0,3,0,0,0,3,0,0,4,116,39,11,169,4,6,10,175,74,4,252
SAL31290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31291,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
SAL31292,0,0,0,0,0,0,0,3,3,3,3,0,3,0,0,0,3,10,3,12
SAL31293,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,7,4,0,6
SAL31294,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,8
SAL31295,0,0,0,0,0,0,0,0,0,14,3,4,20,0,0,0,18,12,0,27
SAL31296,0,3,0,0,4,5,0,4,5,36,28,11,69,9,9,12,81,97,7,190
SAL31297,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,7,0,0,6
SAL31298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31300,0,0,0,0,0,0,3,5,3,131,118,21,266,12,15,28,299,231,5,538
SAL31301,0,0,0,0,0,0,0,0,0,6,7,0,17,0,0,0,17,12,0,28
SAL31302,0,0,0,0,0,0,0,0,0,19,4,0,30,0,0,0,26,27,0,55
SAL31303,0,0,0,0,0,0,0,0,0,3,5,0,7,0,0,0,7,3,0,8
SAL31304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31305,0,0,0,0,0,0,0,0,0,81,37,9,124,5,4,12,134,42,0,175
SAL31306,0,0,0,0,0,0,5,0,5,18,6,3,29,0,0,0,35,9,0,42
SAL31307,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,7,5,0,12
SAL31308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL31310,0,0,0,0,0,0,0,0,0,26,15,0,37,4,0,4,43,11,0,48
SAL31311,0,0,0,0,0,0,0,0,7,51,29,8,87,5,4,7,96,40,5,140
SAL31312,0,0,0,0,0,0,0,0,0,58,65,13,134,0,12,21,150,124,3,278
SAL31313,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4
SAL31314,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,4
SAL31315,0,0,0,0,0,0,4,10,13,266,168,39,474,12,14,27,501,259,10,770
SAL31316,0,0,0,0,0,0,0,0,0,17,14,4,37,0,4,3,36,28,0,66
SAL31317,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,9,0,11
SAL31318,0,0,0,0,0,0,0,0,0,39,19,8,71,4,4,9,77,49,0,132
SAL31319,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,0,6
SAL31320,0,0,0,0,0,0,0,0,0,82,25,13,126,0,0,0,126,57,0,181
SAL31321,0,0,0,0,0,0,0,0,3,4,4,0,10,0,0,0,13,22,0,36
SAL31322,0,0,0,0,0,0,0,3,3,74,49,16,142,8,5,10,150,77,3,233
SAL31323,0,0,0,0,0,0,0,0,0,71,49,5,127,9,3,11,137,67,0,203
SAL31324,0,0,0,0,0,0,0,0,0,41,13,6,62,0,0,0,61,16,0,79
SAL31325,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,8,0,0,9
SAL31326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31327,0,0,0,0,0,0,0,0,0,8,7,0,15,0,0,0,15,6,0,26
SAL31328,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,4,0,0,4
SAL31329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31330,0,0,0,0,0,0,4,0,4,87,47,12,138,0,4,8,145,61,0,215
SAL31331,0,0,0,0,0,0,0,4,4,99,51,11,162,6,3,3,168,58,4,230
SAL31332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31333,3,3,0,0,0,3,0,4,6,104,79,19,202,3,10,13,216,88,3,307
SAL31334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3
SAL31336,0,0,0,0,0,0,0,0,0,15,9,3,28,0,0,4,24,7,0,38
SAL31337,0,0,0,0,0,0,0,0,0,0,6,0,7,4,0,4,12,14,0,19
SAL31338,3,0,0,0,0,0,0,4,7,130,59,28,216,8,10,14,234,132,4,369
SAL31339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL31340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31341,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6
SAL31342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL31343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31344,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,5
SAL31345,0,0,0,0,0,0,0,0,0,13,3,0,18,0,0,0,15,6,0,21
SAL31346,0,0,0,0,0,0,0,4,6,130,78,19,226,5,3,15,239,147,4,389
SAL31347,0,0,0,0,0,0,0,5,4,85,38,14,136,4,9,10,147,71,5,221
SAL31348,0,0,0,0,0,0,0,0,0,51,38,5,90,5,0,9,96,48,0,141
SAL31349,0,0,0,0,0,0,0,0,0,40,13,3,55,0,0,6,60,38,0,99
SAL31350,0,0,0,0,0,0,0,3,3,99,54,18,168,8,8,14,182,85,3,275
SAL31351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31352,0,0,0,0,0,0,0,0,0,32,33,5,69,3,6,7,81,50,3,135
SAL31353,0,0,0,0,0,0,0,0,0,6,5,0,7,0,0,0,7,4,0,8
SAL31354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31356,6,4,0,0,0,4,0,0,3,194,90,37,318,12,4,16,338,143,4,488
SAL31357,0,0,0,0,0,0,0,4,3,7,10,5,21,5,0,5,28,61,4,92
SAL31358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31359,0,0,0,0,0,0,0,0,0,11,0,3,16,0,0,0,13,17,0,31
SAL31360,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,3,9,0,20
SAL31361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL31362,0,0,0,0,0,0,0,0,0,6,6,0,12,0,0,0,12,8,0,22
SAL31363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6
SAL31364,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,0,3
SAL31365,0,3,0,0,0,3,0,0,8,22,5,4,38,5,4,5,40,42,0,79
SAL31366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31368,0,0,0,0,0,0,0,0,0,0,6,0,6,3,0,3,10,13,0,20
SAL31369,0,0,0,0,0,0,0,0,0,13,7,0,20,0,0,0,25,19,0,43
SAL31370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31374,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,12,12,0,20
SAL31375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31378,0,0,0,0,0,0,0,0,0,30,14,7,50,0,0,6,53,21,0,78
SAL31379,0,0,0,0,0,0,0,0,0,9,3,0,6,0,0,0,9,14,0,27
SAL31380,0,0,0,0,0,0,0,0,0,75,33,10,119,0,0,4,123,25,0,147
SAL31381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31382,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,5,0,5
SAL31383,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,5,4,0,12
SAL31384,0,0,0,0,0,0,0,0,0,0,8,0,14,0,0,0,14,9,0,24
SAL31385,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,5
SAL31386,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,7,4,0,13
SAL31387,0,0,0,0,0,0,0,0,0,9,8,3,19,0,0,0,22,26,0,43
SAL31388,0,3,0,0,0,6,20,30,51,171,170,63,397,46,48,97,495,730,45,1271
SAL31389,0,0,0,0,0,0,0,0,0,176,93,26,298,8,12,24,316,182,0,497
SAL31390,0,3,0,0,0,3,0,3,3,39,41,11,91,3,6,7,96,107,7,215
SAL31391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31392,0,0,0,0,0,0,0,0,0,6,19,0,23,0,3,0,29,31,4,63
SAL31393,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL31394,0,0,0,0,0,0,0,0,0,8,3,0,13,0,0,0,15,27,0,40
SAL31395,0,0,0,0,0,0,0,0,0,10,5,0,12,0,0,0,12,4,0,19
SAL31396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL31397,0,0,0,0,0,0,0,0,5,22,17,3,47,4,5,4,57,34,0,91
SAL31398,0,0,0,0,0,0,0,0,0,16,9,5,25,3,3,5,33,24,0,55
SAL31399,0,0,0,0,0,0,0,0,4,8,15,0,24,3,3,13,32,39,0,71
SAL31400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5
SAL31402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10
SAL31404,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,3,3,0,8
SAL31405,0,0,0,0,0,0,0,0,0,30,21,4,61,6,3,10,74,57,0,134
SAL31406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL31407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31408,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,3,0,9
SAL31409,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL31410,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,4,0,0,4
SAL31411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12
SAL31415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SAL31416,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,6
SAL31417,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,5,0,0,5
SAL31418,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,5
SAL31419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL31420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31424,0,0,0,0,0,0,0,0,0,34,22,13,62,0,0,0,67,23,0,94
SAL31425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31426,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,0,0,8
SAL31427,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,6
SAL31428,0,0,0,0,0,0,0,0,0,50,20,9,80,4,0,8,84,45,0,132
SAL31429,0,0,0,0,0,0,0,0,0,5,7,3,13,0,4,4,15,23,6,39
SAL31430,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7
SAL31431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31433,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4
SAL31434,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,0,8,5,0,10
SAL31435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31437,0,0,0,0,0,0,0,3,0,22,15,4,35,5,0,4,41,21,3,63
SAL31438,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,3
SAL31439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31440,0,0,0,0,0,0,0,7,7,83,56,16,153,10,4,14,166,88,12,269
SAL31441,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,5
SAL31442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL31444,0,0,0,0,0,0,0,0,0,86,47,13,149,3,4,5,153,76,0,228
SAL31445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL31449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31450,0,0,0,0,0,0,0,0,0,5,4,0,8,0,0,0,8,10,0,14
SAL31451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31452,0,0,0,0,0,0,0,0,0,12,15,0,32,0,5,4,34,19,0,52
SAL31453,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,6,6,0,7
SAL31454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL31455,0,0,0,0,0,0,3,0,5,52,32,5,90,0,6,0,92,41,0,132
SAL31456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL31457,0,0,0,0,0,0,0,0,0,27,24,4,53,3,3,4,56,30,0,92
SAL31458,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,8,3,0,11
SAL31459,0,0,0,0,0,0,0,0,0,3,9,0,14,0,0,0,14,13,0,27
SAL31460,0,0,0,0,0,0,0,0,0,6,3,0,9,0,0,0,9,0,0,12
SAL31461,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,3
SAL31462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL31464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31465,0,0,0,0,0,0,0,0,0,9,0,0,13,0,0,0,13,0,0,11
SAL31466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31467,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,4,0,14
SAL31468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31469,0,0,0,0,0,0,0,0,0,9,9,0,10,0,0,0,10,0,0,12
SAL31470,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4
SAL31471,0,0,0,0,0,0,0,0,0,9,11,4,26,0,0,0,31,25,0,52
SAL31472,0,0,0,0,0,0,0,4,4,18,8,7,36,0,0,0,36,15,4,55
SAL31473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31474,0,0,0,0,0,0,0,0,0,45,31,0,77,0,3,3,83,52,0,132
SAL31475,4,4,0,0,0,4,4,8,11,400,293,81,773,33,34,67,847,502,13,1359
SAL31476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
SAL31478,0,0,0,0,0,0,0,0,0,18,11,0,23,0,0,0,26,8,0,38
SAL31479,0,0,0,0,0,0,0,0,0,3,8,4,12,0,0,0,12,10,0,22
SAL31480,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,4,0,0,3
SAL31481,0,0,0,0,0,0,0,0,0,101,39,11,145,3,3,8,159,56,0,207
SAL31482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6
SAL31483,0,0,0,0,0,0,0,0,0,32,32,3,65,0,6,7,65,23,0,91
SAL31484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL31485,0,0,0,0,0,0,0,0,0,53,31,6,99,0,4,3,105,47,0,155
SAL31486,0,0,0,0,0,0,0,0,0,53,38,10,107,3,0,7,112,37,0,150
SAL31487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL31488,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,5,3,0,4
SAL31489,0,0,0,0,0,0,0,0,0,13,6,6,16,0,0,0,16,4,0,20
