ASGS_Structure,Census_Code_2016,AGSS_Code_2016,Census_Name_2016,Area sqkm
SA1,7105307,70201105307,70201105307,4.2355
SA1,7105308,70201105308,70201105308,6.9433
SA1,7105309,70201105309,70201105309,2848.6184
SA1,7105310,70201105310,70201105310,2326.1983
SA1,7105311,70201105311,70201105311,28750.9588
SA1,7105312,70201105312,70201105312,15970.5215
SA1,7105313,70201105313,70201105313,13.3095
SA1,7105314,70201105314,70201105314,6.9813
SA1,7105401,70201105401,70201105401,10.3293
SA1,7105402,70201105402,70201105402,22110.6202
SA1,7105403,70201105403,70201105403,13.7451
SA1,7105404,70201105404,70201105404,26.6195
SA1,7105405,70201105405,70201105405,5.0806
SA1,7105406,70201105406,70201105406,64.7328
SA1,7105407,70201105407,70201105407,1.7664
SA1,7105408,70201105408,70201105408,0.1869
SA1,7105409,70201105409,70201105409,2.667
SA1,7105410,70201105410,70201105410,49609.3293
SA1,7105501,70202105501,70202105501,115005.6996
SA1,7105502,70202105502,70202105502,79909.4446
SA1,7105503,70202105503,70202105503,107785.6501
SA1,7105504,70202105504,70202105504,443.1496
SA1,7105505,70202105505,70202105505,1.1999
SA1,7105506,70202105506,70202105506,0.9976
SA1,7105507,70202105507,70202105507,9.9926
SA1,7105508,70202105508,70202105508,6.1761
SA1,7105509,70202105509,70202105509,6.6182
SA1,7105510,70202105510,70202105510,2.9959
SA1,7105601,70202105601,70202105601,0.5997
SA1,7105602,70202105602,70202105602,0.5236
SA1,7105604,70202105604,70202105604,0.2856
SA1,7105605,70202105605,70202105605,0.4306
SA1,7105607,70202105607,70202105607,0.9128
SA1,7105608,70202105608,70202105608,0.4633
SA1,7105609,70202105609,70202105609,33.5019
SA1,7105610,70202105610,70202105610,0.6435
SA1,7105611,70202105611,70202105611,3.3091
SA1,7105612,70202105612,70202105612,0.4071
SA1,7105613,70202105613,70202105613,0.143
SA1,7105614,70202105614,70202105614,0.6624
SA1,7105615,70202105615,70202105615,0.1779
SA1,7105701,70203105701,70203105701,2.7874
SA1,7105702,70203105702,70203105702,41.4054
SA1,7105703,70203105703,70203105703,4.9118
SA1,7105704,70203105704,70203105704,8.5802
SA1,7105705,70203105705,70203105705,0.2809
SA1,7105706,70203105706,70203105706,0.2991
SA1,7105707,70203105707,70203105707,0.4682
SA1,7105708,70203105708,70203105708,6269.7972
SA1,7105710,70203105710,70203105710,10.2782
SA1,7105711,70203105711,70203105711,1487.7046
SA1,7105712,70203105712,70203105712,12.4601
SA1,7105714,70203105714,70203105714,38.4888
SA1,7105715,70203105715,70203105715,2.1483
SA1,7105716,70203105716,70203105716,9375.9148
SA1,7105717,70203105717,70203105717,15845.1405
SA1,7105801,70203105801,70203105801,4.2949
SA1,7105802,70203105802,70203105802,1.3753
SA1,7105803,70203105803,70203105803,402.0523
SA1,7105804,70203105804,70203105804,46.3918
SA1,7105805,70203105805,70203105805,5.6576
SA1,7105806,70203105806,70203105806,13836.7164
SA1,7105807,70203105807,70203105807,9017.0527
SA1,7105808,70203105808,70203105808,11514.5303
SA1,7105901,70203105901,70203105901,20.8379
SA1,7105902,70203105902,70203105902,3352.8699
SA1,7106001,70203106001,70203106001,1669.2347
SA1,7106002,70203106002,70203106002,5780.5335
SA1,7106003,70203106003,70203106003,10.0684
SA1,7106004,70203106004,70203106004,11.8509
SA1,7106005,70203106005,70203106005,11.4786
SA1,7106101,70203106101,70203106101,35.8199
SA1,7106102,70203106102,70203106102,11.4327
SA1,7106103,70203106103,70203106103,11.0552
SA1,7106104,70203106104,70203106104,9758.0375
SA1,7106105,70203106105,70203106105,0.5645
SA1,7106106,70203106106,70203106106,0.7425
SA1,7106107,70203106107,70203106107,23675.7318
SA1,7106108,70203106108,70203106108,15.8586
SA1,7106201,70204106201,70204106201,5.176
SA1,7106202,70204106202,70204106202,0.9033
SA1,7106203,70204106203,70204106203,6.871
SA1,7106204,70204106204,70204106204,1481.9057
SA1,7106205,70204106205,70204106205,1.5128
SA1,7106206,70204106206,70204106206,0.9879
SA1,7106207,70204106207,70204106207,0.2575
SA1,7106208,70204106208,70204106208,232.2912
SA1,7106209,70204106209,70204106209,879.1342
SA1,7106301,70204106301,70204106301,11429.0372
SA1,7106302,70204106302,70204106302,6341.3537
SA1,7106303,70204106303,70204106303,11.9273
SA1,7106304,70204106304,70204106304,5255.6095
SA1,7106305,70204106305,70204106305,4.4443
SA1,7106306,70204106306,70204106306,841.9663
SA1,7106307,70204106307,70204106307,4.8496
SA1,7106308,70204106308,70204106308,8.4278
SA1,7106309,70204106309,70204106309,28.3634
SA1,7106310,70204106310,70204106310,4335.5497
SA1,7106311,70204106311,70204106311,2.8863
SA1,7106312,70204106312,70204106312,0.3894
SA1,7106313,70204106313,70204106313,1.433
SA1,7106314,70204106314,70204106314,2.1618
SA1,7106315,70204106315,70204106315,2.7288
SA1,7106316,70204106316,70204106316,2644.1939
SA1,7106317,70204106317,70204106317,74.5807
SA1,7106401,70204106401,70204106401,0.2351
SA1,7106402,70204106402,70204106402,1.1311
SA1,7106407,70204106407,70204106407,0.1966
SA1,7106408,70204106408,70204106408,1.317
SA1,7106409,70204106409,70204106409,0.3003
SA1,7106410,70204106410,70204106410,0.1129
SA1,7106411,70204106411,70204106411,0.1416
SA1,7106412,70204106412,70204106412,0.2817
SA1,7106413,70204106413,70204106413,0.6559
SA1,7106414,70204106414,70204106414,0.8611
SA1,7106415,70204106415,70204106415,2.2886
SA1,7106416,70204106416,70204106416,0.1251
SA1,7106501,70205106501,70205106501,7.4509
SA1,7106502,70205106502,70205106502,2.744
SA1,7106503,70205106503,70205106503,46221.2144
SA1,7106504,70205106504,70205106504,13.8936
SA1,7106505,70205106505,70205106505,1.6155
SA1,7106506,70205106506,70205106506,35.6541
SA1,7106507,70205106507,70205106507,6.0984
SA1,7106508,70205106508,70205106508,46661.0642
SA1,7106601,70205106601,70205106601,8.8161
SA1,7106602,70205106602,70205106602,31505.9383
SA1,7106603,70205106603,70205106603,23532.4683
SA1,7106604,70205106604,70205106604,4.723
SA1,7106605,70205106605,70205106605,24402.4295
SA1,7106606,70205106606,70205106606,2.9072
SA1,7106607,70205106607,70205106607,7.5551
SA1,7106608,70205106608,70205106608,12.0357
SA1,7106609,70205106609,70205106609,8379.9194
SA1,7106610,70205106610,70205106610,4413.347
SA1,7106611,70205106611,70205106611,1.1406
SA1,7106612,70205106612,70205106612,0.2898
SA1,7106613,70205106613,70205106613,0.5363
SA1,7106614,70205106614,70205106614,2.9211
SA1,7106701,70205106701,70205106701,2.5377
SA1,7106702,70205106702,70205106702,0.3159
SA1,7106703,70205106703,70205106703,0.6597
SA1,7106704,70205106704,70205106704,0.4676
SA1,7106705,70205106705,70205106705,0.2007
SA1,7106706,70205106706,70205106706,0.1709
SA1,7106707,70205106707,70205106707,2.0398
SA1,7106708,70205106708,70205106708,2.7505
SA1,7106709,70205106709,70205106709,22.9829
SA1,7106710,70205106710,70205106710,0.9541
SA1,7106711,70205106711,70205106711,213.9032
SA1,7106712,70205106712,70205106712,32.8916
SA1,7106713,70205106713,70205106713,0.1616
SA1,7106714,70205106714,70205106714,2.8065
SA1,7106715,70205106715,70205106715,11.0786
SA1,7106716,70205106716,70205106716,2.4717
SA1,7106717,70205106717,70205106717,106.2851
SA1,7106718,70205106718,70205106718,208.9491
SA1,7106720,70205106720,70205106720,0.1734
SA1,7106721,70205106721,70205106721,66.8909
SA1,7106722,70205106722,70205106722,6733.7244
SA1,7106723,70205106723,70205106723,0.1282
SA1,7106724,70205106724,70205106724,0.2574
SA1,7106725,70205106725,70205106725,1.0965
SA1,7106726,70205106726,70205106726,0.2576
SA1,7106727,70205106727,70205106727,2.7941
SA1,7106801,70205106801,70205106801,41402.2662
SA1,7106802,70205106802,70205106802,159.6701
SA1,7106803,70205106803,70205106803,3.3074
SA1,7106804,70205106804,70205106804,37.3093
SA1,7106805,70205106805,70205106805,44.1812
SA1,7106806,70205106806,70205106806,6.2259
SA1,7106807,70205106807,70205106807,6.7088
SA1,7106808,70205106808,70205106808,41076.9679
SA1,7106809,70205106809,70205106809,150.6986
SA1,7106810,70205106810,70205106810,6.3311
SA1,7106811,70205106811,70205106811,23433.964
SA1,7106812,70205106812,70205106812,27280.9228
SA1,7949999,79999949999,79999949999,0
SA1,7979991,79797979991,79797979991,0
SA1,7979992,79797979992,79797979992,0
SA1,7979993,79797979993,79797979993,0
SA1,8100101,80101100101,80101100101,0.3691
SA1,8100102,80101100102,80101100102,0.2487
SA1,8100103,80101100103,80101100103,0.1498
SA1,8100104,80101100104,80101100104,0.2989
SA1,8100105,80101100105,80101100105,0.2633
SA1,8100106,80101100106,80101100106,0.2333
SA1,8100201,80101100201,80101100201,0.1095
SA1,8100202,80101100202,80101100202,0.1605
SA1,8100203,80101100203,80101100203,0.0507
SA1,8100204,80101100204,80101100204,1.0798
SA1,8100205,80101100205,80101100205,1.9497
SA1,8100206,80101100206,80101100206,0.1141
SA1,8100208,80101100208,80101100208,0.1675
SA1,8100209,80101100209,80101100209,0.0426
SA1,8100210,80101100210,80101100210,0.1336
SA1,8100211,80101100211,80101100211,0.1579
SA1,8100212,80101100212,80101100212,0.1344
SA1,8100213,80101100213,80101100213,0.0491
SA1,8100214,80101100214,80101100214,0.0776
SA1,8100215,80101100215,80101100215,0.0732
SA1,8100216,80101100216,80101100216,0.0754
SA1,8100217,80101100217,80101100217,0.0505
SA1,8100301,80101100301,80101100301,0.091
SA1,8100304,80101100304,80101100304,0.1614
SA1,8100306,80101100306,80101100306,0.0914
SA1,8100307,80101100307,80101100307,0.075
SA1,8100308,80101100308,80101100308,1.6311
SA1,8100309,80101100309,80101100309,0.0438
SA1,8100310,80101100310,80101100310,0.077
SA1,8100311,80101100311,80101100311,0.0661
SA1,8100312,80101100312,80101100312,0.1733
SA1,8100313,80101100313,80101100313,0.101
SA1,8100314,80101100314,80101100314,1.8436
SA1,8100315,80101100315,80101100315,0.4212
SA1,8100316,80101100316,80101100316,0.3382
SA1,8100317,80101100317,80101100317,0.0913
SA1,8100318,80101100318,80101100318,0.2981
SA1,8100319,80101100319,80101100319,0.2243
SA1,8100320,80101100320,80101100320,0.0697
SA1,8100401,80101100401,80101100401,0.1154
SA1,8100402,80101100402,80101100402,0.1935
SA1,8100403,80101100403,80101100403,0.1943
SA1,8100404,80101100404,80101100404,0.1754
SA1,8100405,80101100405,80101100405,0.2326
SA1,8100406,80101100406,80101100406,0.467
SA1,8100408,80101100408,80101100408,0.263
SA1,8100409,80101100409,80101100409,0.2147
SA1,8100501,80101100501,80101100501,0.2234
SA1,8100502,80101100502,80101100502,0.2111
SA1,8100503,80101100503,80101100503,0.1434
SA1,8100504,80101100504,80101100504,0.178
SA1,8100505,80101100505,80101100505,0.1987
SA1,8100506,80101100506,80101100506,0.1822
SA1,8100507,80101100507,80101100507,0.1596
SA1,8100508,80101100508,80101100508,0.1028
SA1,8100509,80101100509,80101100509,0.1839
SA1,8100602,80101100602,80101100602,0.1144
SA1,8100604,80101100604,80101100604,0.105
SA1,8100605,80101100605,80101100605,0.2739
SA1,8100606,80101100606,80101100606,0.0911
SA1,8100607,80101100607,80101100607,0.119
SA1,8100608,80101100608,80101100608,0.1499
SA1,8100609,80101100609,80101100609,0.1273
SA1,8100610,80101100610,80101100610,0.1081
SA1,8100611,80101100611,80101100611,0.1655
SA1,8100612,80101100612,80101100612,0.1782
SA1,8100613,80101100613,80101100613,0.0675
SA1,8100614,80101100614,80101100614,0.2776
SA1,8100615,80101100615,80101100615,0.1496
SA1,8100616,80101100616,80101100616,0.171
SA1,8100617,80101100617,80101100617,0.1704
SA1,8100618,80101100618,80101100618,0.1471
SA1,8100619,80101100619,80101100619,0.0602
SA1,8100620,80101100620,80101100620,0.1354
SA1,8100621,80101100621,80101100621,0.781
SA1,8100622,80101100622,80101100622,0.0802
SA1,8100623,80101100623,80101100623,0.1184
SA1,8100701,80101100701,80101100701,0.5116
SA1,8100702,80101100702,80101100702,0.1646
SA1,8100703,80101100703,80101100703,0.386
SA1,8100704,80101100704,80101100704,0.172
SA1,8100705,80101100705,80101100705,0.188
SA1,8100706,80101100706,80101100706,0.1624
SA1,8100707,80101100707,80101100707,0.2012
SA1,8100708,80101100708,80101100708,0.1396
SA1,8100709,80101100709,80101100709,0.1625
SA1,8100710,80101100710,80101100710,0.1824
SA1,8100711,80101100711,80101100711,0.2323
SA1,8100712,80101100712,80101100712,0.1701
SA1,8100713,80101100713,80101100713,0.2345
SA1,8100714,80101100714,80101100714,0.1531
SA1,8100801,80101100801,80101100801,0.2979
SA1,8100802,80101100802,80101100802,0.2047
SA1,8100803,80101100803,80101100803,0.3288
SA1,8100804,80101100804,80101100804,0.1304
SA1,8100805,80101100805,80101100805,0.2257
SA1,8100806,80101100806,80101100806,0.2186
SA1,8100807,80101100807,80101100807,0.2114
SA1,8100808,80101100808,80101100808,0.1171
SA1,8100809,80101100809,80101100809,0.2595
SA1,8100810,80101100810,80101100810,0.4994
SA1,8100811,80101100811,80101100811,0.0966
SA1,8100812,80101100812,80101100812,0.1653
SA1,8100901,80101100901,80101100901,0.1691
SA1,8100902,80101100902,80101100902,0.1475
SA1,8100903,80101100903,80101100903,0.404
SA1,8100904,80101100904,80101100904,0.2212
SA1,8100905,80101100905,80101100905,0.1514
SA1,8100906,80101100906,80101100906,0.1939
SA1,8100907,80101100907,80101100907,0.2202
SA1,8100908,80101100908,80101100908,0.1805
SA1,8100909,80101100909,80101100909,0.1354
SA1,8100910,80101100910,80101100910,0.2723
SA1,8101001,80101101001,80101101001,0.9411
SA1,8101002,80101101002,80101101002,0.1798
SA1,8101003,80101101003,80101101003,0.2752
SA1,8101004,80101101004,80101101004,0.2095
SA1,8101005,80101101005,80101101005,0.8695
SA1,8101101,80101101101,80101101101,0.5934
SA1,8101102,80101101102,80101101102,0.2806
SA1,8101103,80101101103,80101101103,0.5112
SA1,8101104,80101101104,80101101104,0.2126
SA1,8101105,80101101105,80101101105,0.1354
SA1,8101106,80101101106,80101101106,0.1048
SA1,8101107,80101101107,80101101107,0.2446
SA1,8101108,80101101108,80101101108,0.1146
SA1,8101109,80101101109,80101101109,0.1457
SA1,8101110,80101101110,80101101110,0.1038
SA1,8101202,80101101202,80101101202,3.2097
SA1,8101203,80101101203,80101101203,6.7038
SA1,8101301,80101101301,80101101301,0.0864
SA1,8101302,80101101302,80101101302,0.1582
SA1,8101303,80101101303,80101101303,0.2616
SA1,8101304,80101101304,80101101304,0.1685
SA1,8101305,80101101305,80101101305,0.3201
SA1,8101306,80101101306,80101101306,0.2187
SA1,8101307,80101101307,80101101307,0.075
SA1,8101308,80101101308,80101101308,0.1513
SA1,8101309,80101101309,80101101309,0.3988
SA1,8101310,80101101310,80101101310,0.1177
SA1,8101401,80101101401,80101101401,0.2674
SA1,8101402,80101101402,80101101402,0.252
SA1,8101403,80101101403,80101101403,0.276
SA1,8101404,80101101404,80101101404,0.252
SA1,8101405,80101101405,80101101405,0.2353
SA1,8101406,80101101406,80101101406,0.1114
SA1,8101407,80101101407,80101101407,0.2802
SA1,8101501,80101101501,80101101501,1.0299
SA1,8101502,80101101502,80101101502,0.1181
SA1,8101503,80101101503,80101101503,0.1549
SA1,8101504,80101101504,80101101504,0.2443
SA1,8101505,80101101505,80101101505,0.2359
SA1,8101506,80101101506,80101101506,0.1685
SA1,8101508,80101101508,80101101508,0.1272
SA1,8101509,80101101509,80101101509,0.1891
SA1,8101510,80101101510,80101101510,0.157
SA1,8101511,80101101511,80101101511,0.0994
SA1,8101512,80101101512,80101101512,0.1315
SA1,8101513,80101101513,80101101513,0.1906
SA1,8101514,80101101514,80101101514,0.2947
SA1,8101515,80101101515,80101101515,0.1545
SA1,8101601,80101101601,80101101601,0.2307
SA1,8101602,80101101602,80101101602,0.2849
SA1,8101603,80101101603,80101101603,0.2754
SA1,8101604,80101101604,80101101604,0.1823
SA1,8101605,80101101605,80101101605,0.1915
SA1,8101606,80101101606,80101101606,0.3119
SA1,8101607,80101101607,80101101607,0.1967
SA1,8101608,80101101608,80101101608,1.5879
SA1,8101609,80101101609,80101101609,0.2278
SA1,8101610,80101101610,80101101610,0.2146
SA1,8101611,80101101611,80101101611,0.154
SA1,8101612,80101101612,80101101612,0.2398
SA1,8101613,80101101613,80101101613,0.2682
SA1,8101614,80101101614,80101101614,0.2005
SA1,8101615,80101101615,80101101615,0.1848
SA1,8101616,80101101616,80101101616,0.2822
SA1,8101617,80101101617,80101101617,0.2813
SA1,8101618,80101101618,80101101618,0.3393
SA1,8101619,80101101619,80101101619,0.373
SA1,8101701,80101101701,80101101701,0.1625
SA1,8101702,80101101702,80101101702,0.2699
SA1,8101703,80101101703,80101101703,0.3562
SA1,8101704,80101101704,80101101704,0.1672
SA1,8101705,80101101705,80101101705,0.5681
SA1,8101706,80101101706,80101101706,0.5816
SA1,8101707,80101101707,80101101707,0.2925
SA1,8101708,80101101708,80101101708,0.1739
SA1,8101709,80101101709,80101101709,0.1593
SA1,8101802,80101101802,80101101802,2.0268
SA1,8101803,80101101803,80101101803,0.8714
SA1,8101804,80101101804,80101101804,0.1863
SA1,8101902,80101101902,80101101902,0.2011
SA1,8101904,80101101904,80101101904,0.1541
SA1,8101905,80101101905,80101101905,0.3218
SA1,8101906,80101101906,80101101906,0.3636
SA1,8101907,80101101907,80101101907,0.2555
SA1,8101908,80101101908,80101101908,0.2635
SA1,8101909,80101101909,80101101909,0.344
SA1,8101910,80101101910,80101101910,0.2732
SA1,8101911,80101101911,80101101911,0.2603
SA1,8101912,80101101912,80101101912,0.2488
SA1,8101913,80101101913,80101101913,0.4101
SA1,8101914,80101101914,80101101914,0.0795
SA1,8101915,80101101915,80101101915,0.2681
SA1,8101916,80101101916,80101101916,0.0976
SA1,8101917,80101101917,80101101917,0.1019
SA1,8101918,80101101918,80101101918,0.1042
SA1,8101919,80101101919,80101101919,0.5276
SA1,8102001,80101102001,80101102001,0.164
SA1,8102002,80101102002,80101102002,0.1678
SA1,8102003,80101102003,80101102003,0.1348
SA1,8102004,80101102004,80101102004,0.1549
SA1,8102005,80101102005,80101102005,0.4774
SA1,8102006,80101102006,80101102006,0.1311
SA1,8102007,80101102007,80101102007,0.229
SA1,8102008,80101102008,80101102008,0.2414
SA1,8102101,80101102101,80101102101,0.2901
SA1,8102102,80101102102,80101102102,0.2225
SA1,8102103,80101102103,80101102103,0.2544
SA1,8102104,80101102104,80101102104,0.191
SA1,8102105,80101102105,80101102105,0.456
SA1,8102201,80101102201,80101102201,0.1104
SA1,8102202,80101102202,80101102202,0.147
SA1,8102203,80101102203,80101102203,0.7756
SA1,8102204,80101102204,80101102204,0.2631
SA1,8102205,80101102205,80101102205,0.2487
SA1,8102206,80101102206,80101102206,0.2479
