SAL_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SAL10115,1907,1937,3848,89,85,176,198,201,402,4,3,6,0,0,0,0,0,0,4,8,7,0,0,0,0,3,3,0,0,0,0,0,0,205,218,423,12,20,38,6,0,6,320,322,635,99,80,177,2324,2342,4662
SAL10116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10117,689,726,1419,16,18,33,60,59,121,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,66,132,0,4,6,3,0,6,82,87,171,39,38,84,813,854,1669
SAL10118,73,58,137,4,6,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,7,9,13,0,3,9,76,78,152
SAL10119,192,187,375,9,5,7,10,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,23,0,0,0,0,0,0,21,13,33,3,14,21,215,208,428
SAL10120,73,81,156,8,5,14,11,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,21,0,0,0,0,0,0,14,15,30,4,4,11,96,102,198
SAL10121,70,53,126,0,0,0,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,4,13,14,31,89,69,162
SAL10122,8,5,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,4,14
SAL10123,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL10124,18,16,38,5,0,5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,3,8,3,4,3,25,25,54
SAL10125,11,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,9,17
SAL10126,13,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,19,5,20
SAL10127,6,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7
SAL10128,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
SAL10129,14,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,13,27
SAL10130,39,36,71,0,0,3,6,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,13,0,0,0,0,0,0,8,3,16,0,4,3,44,45,93
SAL10131,74,67,137,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,0,0,0,0,0,0,4,7,11,6,6,9,81,72,151
SAL10132,8,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,19
SAL10133,68,63,130,0,0,4,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,7,5,15,8,16,23,81,86,168
SAL10134,8,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9
SAL10135,35,22,61,0,0,7,7,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,13,0,0,0,0,0,0,10,5,15,7,8,16,56,42,93
SAL10136,10,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,5,15,15,27
SAL10137,21,18,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,28,17,43
SAL10138,22,20,36,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,3,4,3,0,0,0,25,22,45
SAL10139,29,22,50,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,7,3,10,38,28,60
SAL10140,18,18,38,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,25,18,41
SAL10141,8,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,4,0,3,7,11,7,12,24
SAL10142,3,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,13
SAL10143,25,25,55,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,0,0,0,0,4,5,4,0,5,5,32,33,60
SAL10144,216,217,431,15,15,29,30,37,70,0,0,0,0,3,3,0,0,0,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,38,45,82,0,4,0,0,0,0,50,61,115,12,11,24,281,285,563
SAL10145,54,42,100,0,0,0,3,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,7,12,9,12,63,53,122
SAL10146,423,419,842,12,8,21,37,41,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,42,43,89,0,5,5,0,0,0,61,58,113,20,18,35,495,496,984
SAL10147,30,21,45,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,26,21,53
SAL10148,137,142,274,6,5,13,8,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,20,0,0,0,0,0,0,17,13,29,6,4,13,162,158,317
SAL10149,5,9,16,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,12,11,22
SAL10150,0,0,4,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8,8,0,0,9,7,10,17
SAL10151,26,22,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,26,31,55
SAL10152,22,31,58,0,3,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,3,8,0,0,0,30,36,67
SAL10153,9,10,20,9,4,5,4,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,10,0,0,0,0,0,0,5,8,16,6,3,14,24,20,43
SAL10154,3050,3382,6430,119,142,260,438,464,911,0,6,12,14,13,29,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,466,486,951,50,46,96,0,8,6,634,681,1313,99,100,203,3782,4173,7950
SAL10155,1520,1602,3125,26,34,61,98,101,206,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,214,19,36,51,0,0,0,151,175,334,31,39,71,1709,1813,3524
SAL10156,2371,2486,4856,65,60,125,206,214,419,10,3,11,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,0,0,0,222,229,446,13,3,12,0,3,4,298,289,589,105,105,208,2771,2881,5650
SAL10157,11,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,18
SAL10158,54,52,102,0,4,3,3,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,9,0,0,0,0,0,0,7,10,16,10,15,20,73,69,140
SAL10159,5,12,22,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,5,5,3,0,0,0,8,17,29
SAL10160,61,57,114,3,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,8,8,18,21,43,84,80,166
SAL10161,41,38,73,4,3,7,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,7,4,7,3,5,9,45,48,92
SAL10162,95,74,168,6,0,6,11,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,15,0,0,4,0,0,0,10,3,21,23,22,45,133,102,229
SAL10163,3434,4039,7469,206,251,459,315,397,713,20,24,42,52,70,123,0,0,5,0,0,5,3,0,0,3,0,3,0,8,5,0,0,0,400,500,903,23,17,44,18,10,23,650,780,1434,334,426,758,4418,5241,9662
SAL10164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL10165,3909,4201,8112,253,250,505,455,528,977,21,35,47,12,14,28,4,0,9,4,8,11,3,0,5,0,0,0,5,8,16,0,0,0,501,594,1090,91,69,163,9,14,22,854,927,1780,211,211,420,4973,5339,10311
SAL10166,735,789,1524,37,39,86,63,60,121,4,5,10,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,79,72,146,13,11,29,0,0,0,136,126,259,53,44,99,923,965,1882
SAL10167,314,300,621,5,5,8,30,28,55,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,38,30,70,6,0,6,0,0,0,40,34,77,12,11,25,372,356,723
SAL10168,195,193,393,4,0,3,17,18,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,35,0,0,0,0,5,5,19,25,49,16,16,31,233,234,472
SAL10169,478,468,940,29,25,51,13,9,23,13,26,38,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,35,36,73,0,0,0,0,0,0,58,62,119,83,84,165,616,615,1228
SAL10170,19,16,32,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,16,15,38
SAL10171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10172,64,58,117,0,0,0,5,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,15,0,0,0,0,0,0,8,9,15,0,0,5,70,69,136
SAL10173,4,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,11
SAL10174,369,338,705,19,10,22,14,22,35,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,25,23,44,0,0,0,0,3,0,39,36,72,17,15,33,430,385,813
SAL10175,917,1035,1951,51,58,107,154,183,340,20,29,50,15,9,25,0,0,0,6,0,3,0,4,5,0,0,0,0,0,0,0,0,0,190,225,416,9,8,15,3,8,11,254,297,544,109,116,231,1279,1447,2728
SAL10176,16,13,31,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,6,0,3,0,0,0,18,19,37
SAL10177,55,56,107,0,0,0,0,0,0,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,6,4,8,0,0,0,0,0,0,4,4,7,0,0,0,56,64,122
SAL10178,2395,2506,4897,55,53,112,144,157,306,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,165,313,13,14,26,0,0,0,213,237,448,59,70,130,2665,2818,5475
SAL10179,1395,1409,2809,29,19,48,127,94,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,97,228,9,7,18,6,0,3,172,124,298,64,67,136,1636,1606,3246
SAL10180,121,144,268,3,0,4,58,75,131,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,75,136,5,5,12,0,0,0,66,81,149,37,44,82,229,270,502
SAL10181,13070,13357,26422,488,544,1032,1869,1739,3602,40,21,61,23,26,45,12,15,20,5,0,3,0,3,10,0,5,5,6,0,5,0,0,0,1940,1807,3751,185,235,425,42,39,83,2660,2634,5288,1297,1353,2654,17020,17342,34365
SAL10182,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
SAL10183,18,16,32,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,14,0,0,0,0,0,0,5,3,14,0,0,5,23,20,49
SAL10184,65,61,120,0,0,3,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,6,5,9,3,3,11,75,71,142
SAL10185,10,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,19
SAL10186,6154,7131,13282,212,226,443,543,560,1100,38,33,67,190,204,397,4,8,8,11,12,20,0,5,8,0,10,15,0,7,10,0,0,0,788,830,1621,31,26,53,30,21,53,1060,1114,2175,385,467,862,7596,8712,16314
SAL10187,14,14,27,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,14,15,31
SAL10188,529,479,1007,22,15,36,69,81,149,4,3,6,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,87,163,3,6,8,7,5,10,102,109,208,40,23,62,668,610,1279
SAL10189,40,33,79,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,6,15,0,0,0,0,0,0,6,6,14,12,14,26,59,56,116
SAL10190,11,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,19
SAL10191,292,290,580,19,22,43,15,22,32,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,26,36,0,0,4,0,0,0,39,50,87,54,57,109,385,394,773
SAL10192,64,59,121,4,7,10,18,14,33,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,14,40,4,3,8,0,0,0,36,29,60,14,17,34,114,104,221
SAL10193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10194,1830,1859,3694,44,55,100,119,118,235,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,119,241,7,5,15,0,0,0,171,184,354,30,17,43,2032,2065,4093
SAL10195,1893,1964,3854,50,59,108,665,656,1322,0,3,10,14,6,18,0,0,5,0,0,6,0,0,4,4,4,0,0,0,0,0,0,0,682,674,1354,33,33,61,6,9,12,777,765,1543,98,109,206,2764,2835,5603
SAL10196,989,1016,2005,5,0,5,105,104,215,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,106,218,7,9,9,0,6,6,119,114,233,32,28,54,1144,1156,2298
SAL10197,990,1024,2015,7,7,14,85,94,179,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,102,184,3,12,12,0,5,3,104,114,220,43,49,94,1131,1197,2324
SAL10198,208,188,395,10,0,8,9,5,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,16,0,0,0,0,0,0,15,10,20,17,18,34,241,214,452
SAL10199,1949,1939,3889,39,43,80,152,160,313,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,160,318,5,7,10,0,4,4,204,212,413,92,91,183,2251,2240,4489
SAL10200,612,647,1254,40,29,71,11,18,30,38,43,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,66,117,6,0,6,0,0,0,90,95,188,53,61,118,755,797,1556
SAL10201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10202,79,72,158,0,9,11,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,9,6,15,0,0,0,0,0,0,9,12,21,5,9,15,97,98,191
SAL10203,185,166,348,0,0,0,4,3,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,14,0,0,0,0,0,0,9,10,17,18,20,38,210,193,398
SAL10204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10205,769,735,1503,17,15,27,64,68,133,4,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,71,142,3,0,4,0,0,0,85,89,174,11,13,30,861,840,1707
SAL10206,744,736,1482,53,52,110,5,8,17,58,67,127,3,5,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,69,82,149,0,0,4,5,6,7,126,142,264,61,64,124,932,947,1872
SAL10207,506,526,1034,34,39,69,30,32,68,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,40,73,0,0,0,0,0,0,67,76,149,65,67,137,641,672,1316
SAL10208,2449,2602,5050,64,73,140,176,197,373,4,6,7,6,6,10,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,194,207,400,12,7,18,17,5,25,292,291,584,158,157,316,2889,3056,5946
SAL10209,313,293,612,15,8,21,22,20,37,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,23,25,45,4,0,0,0,5,5,38,38,77,15,15,35,368,349,721
SAL10210,63,70,133,0,6,3,3,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,0,0,0,0,0,0,5,12,13,3,7,10,71,81,149
SAL10211,39,44,80,0,0,0,5,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,0,0,0,0,0,0,3,10,12,0,0,0,42,50,91
SAL10212,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,6,4,12
SAL10213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10214,83,83,165,3,9,11,14,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,30,0,0,0,0,0,0,16,21,39,7,3,13,110,109,217
SAL10215,8,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12
SAL10216,15,12,24,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,5,7,0,0,4,15,14,30
SAL10217,161,159,324,10,5,16,14,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,12,26,0,0,0,3,0,3,23,16,38,10,17,25,196,195,392
SAL10218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10219,64,64,122,4,5,14,3,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,6,13,20,4,5,7,73,77,150
SAL10220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,3,0
SAL10221,55,49,102,3,6,11,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,11,9,7,15,22,66,74,137
SAL10222,9,7,16,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,5,0,0,3,9,13,20
SAL10223,632,642,1267,26,29,58,56,60,117,3,7,7,3,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,72,137,3,0,3,3,0,3,97,99,201,44,49,90,770,795,1563
SAL10224,4065,4217,8280,104,97,200,342,305,646,5,0,8,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,309,663,35,28,66,14,17,27,501,461,961,428,417,843,4989,5088,10081
SAL10225,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL10226,43,39,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,6,6,9,3,8,53,40,93
SAL10227,4824,5306,10134,137,152,291,491,543,1038,17,13,26,3,9,13,0,0,0,3,3,5,0,0,0,0,0,3,0,0,6,0,0,0,511,568,1082,9,14,21,16,10,27,678,753,1427,331,483,817,5829,6544,12375
SAL10228,680,767,1446,27,35,67,77,84,167,0,5,9,6,6,9,0,0,0,3,0,3,0,0,0,0,0,0,17,24,48,3,0,3,114,120,237,0,0,6,0,0,0,142,161,309,78,70,151,903,1002,1906
SAL10229,560,566,1133,36,27,66,78,84,159,5,0,5,8,4,7,0,0,0,0,0,0,0,0,0,0,0,0,5,13,23,0,0,0,96,103,193,5,0,5,3,0,5,133,134,268,71,83,159,769,787,1559
SAL10230,9,13,20,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,3,4,9,3,11,12,14,26,40
