SAL_CODE_2021,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
SAL50703,0,0,0,0,0,3,0,0,0,8,0,0,4,0,0,0,0,0,0,13,0,3,3,0,0,0,5,0,0,14,5,0,4,0,0,0,3,10,0,20,9,7,12,11,5,7,4,0,4,43,8,6,5,3,6,6,7,3,0,43,3,0,5,0,0,3,0,0,0,17,3,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,27,23,30,14,12,12,21,20,4,156
SAL50704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
SAL50705,0,0,5,8,0,15,0,14,0,43,0,5,9,7,0,6,9,8,0,39,15,26,43,22,12,3,10,19,0,142,21,28,28,23,20,9,8,24,0,157,27,25,38,16,14,18,32,28,0,205,28,22,31,10,28,14,29,36,6,205,18,7,4,5,10,4,13,8,0,72,3,0,0,0,0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,111,120,158,82,97,72,98,129,14,874
SAL50706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,3,0,5,0,0,22
SAL50707,0,4,24,41,14,64,10,48,0,209,9,30,61,58,16,35,20,37,3,273,33,109,88,42,50,18,20,18,3,385,126,203,103,52,89,21,26,12,10,645,164,253,104,85,112,26,31,40,6,824,121,186,97,69,115,28,38,34,6,709,43,56,31,6,42,15,12,14,7,236,3,13,3,0,4,5,0,3,0,33,0,4,0,0,0,0,0,0,4,4,501,862,509,361,442,219,167,201,42,3313
SAL50708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,11,6,3,7,0,3,0,4,4,0,23,12,0,0,0,0,0,0,0,0,17,6,0,0,0,0,3,4,0,0,14,4,0,0,0,4,0,0,0,0,7,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,29,8,10,4,11,0,11,12,0,76
SAL50709,0,0,10,4,0,0,0,8,0,34,4,0,4,5,9,4,0,9,0,36,11,12,13,8,9,7,3,9,3,79,9,11,20,4,3,6,8,29,4,101,26,19,20,15,12,7,14,24,0,144,33,22,13,12,14,20,18,42,3,170,15,4,9,4,4,3,5,14,5,58,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,97,77,89,65,49,51,49,137,18,627
SAL50710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50711,0,0,9,6,0,7,0,10,0,26,0,0,11,6,0,3,3,9,0,27,4,12,5,6,7,3,0,8,0,47,14,19,10,4,5,0,4,12,8,75,22,30,19,7,12,10,3,12,0,110,18,30,8,5,7,8,3,12,4,90,11,11,4,0,0,3,0,4,0,37,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,69,101,63,38,36,32,18,53,7,426
SAL50712,0,0,17,13,8,34,9,15,4,103,8,45,55,26,26,14,28,22,3,228,37,128,134,60,52,39,86,41,9,591,51,61,93,47,34,14,62,30,12,399,47,60,73,29,49,17,82,36,6,389,43,38,62,28,37,18,58,31,9,329,10,6,15,9,11,5,21,3,3,80,4,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,200,341,454,201,217,139,342,194,45,2116
SAL50713,0,0,3,0,0,3,0,0,0,12,0,0,5,0,0,0,4,0,0,8,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,12,5,5,0,0,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,14,5,6,3,11,0,5,61
SAL50714,0,0,20,55,11,52,10,31,0,182,10,53,33,53,22,47,10,19,0,253,27,119,65,33,46,22,16,23,7,364,109,193,77,41,56,13,25,15,3,530,154,195,65,50,79,24,17,24,4,622,94,191,55,40,86,33,20,17,0,538,29,49,23,7,32,12,6,12,0,168,5,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,432,804,346,289,327,200,96,145,25,2668
SAL50715,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,9,3,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,5,0,5,6,0,35
SAL50716,0,3,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,9,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,14,0,3,0,9,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,22,11,0,0,3,3,53
SAL50717,0,0,0,4,0,3,0,6,4,24,0,0,6,0,0,3,10,0,0,18,0,5,11,6,3,0,18,0,3,59,4,6,7,3,8,0,21,4,0,54,0,3,15,3,6,5,21,10,0,57,0,4,6,0,9,5,14,0,0,39,0,0,4,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,21,51,17,24,16,95,22,9,261
SAL50718,0,0,10,0,4,11,6,4,0,35,0,3,16,6,8,4,16,3,0,63,3,16,43,17,6,0,40,4,6,134,7,14,27,6,14,5,54,12,0,145,11,13,35,12,13,13,44,13,8,172,13,15,32,9,12,4,39,17,0,145,4,0,6,0,0,0,7,6,0,24,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,35,66,166,59,66,44,208,63,17,719
SAL50719,0,0,0,4,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,6,4,6,4,4,0,5,0,0,0,21,3,14,0,5,3,0,7,4,0,44,13,7,8,11,10,4,3,0,0,56,7,15,10,3,4,3,14,0,0,55,5,4,3,0,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,28,41,35,21,25,18,29,12,3,216
SAL50720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50722,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,5,0,0,3,5,0,3,0,0,0,13,3,3,3,0,0,0,6,3,0,29,4,4,7,5,0,0,6,5,0,23,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,24,9,14,3,9,11,0,86
SAL50723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,3,0,4,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,10,3,0,0,4,0,24
SAL50724,0,4,3,17,0,20,3,12,0,65,5,27,16,58,12,24,10,28,3,178,13,67,23,27,17,16,20,20,4,212,15,66,11,11,16,9,8,10,0,147,15,38,16,8,21,9,6,7,7,122,16,32,6,13,20,8,6,12,4,125,0,13,0,3,7,0,4,4,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,248,83,147,95,82,61,86,14,894
SAL50725,6,13,19,47,11,82,14,67,7,266,16,89,87,105,48,82,24,62,6,515,90,354,167,121,107,57,31,65,20,1007,126,310,117,66,121,41,34,51,12,886,154,263,116,96,157,37,38,26,10,895,158,225,118,77,183,71,52,71,16,973,40,77,27,18,56,26,12,29,0,290,4,9,0,4,0,0,5,0,3,25,0,0,0,0,0,0,0,0,3,3,590,1352,655,538,686,396,200,379,78,4863
SAL50726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,0,3,0,5,0,23
SAL50727,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,7,6,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,3,3,6,0,3,7,3,60
SAL50728,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,4,16,7,4,8,4,4,0,0,44,11,9,6,14,0,0,3,0,0,47,7,14,7,3,3,0,0,0,3,34,0,6,3,3,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,47,23,25,12,9,10,3,3,149
SAL50729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,19
SAL50730,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,3,0,5,0,0,4,0,3,3,0,6,0,22,3,6,0,6,4,4,10,4,0,31,0,0,0,4,4,4,8,6,0,31,0,4,0,8,6,3,4,4,0,30,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,15,18,20,15,22,24,0,132
SAL50731,0,0,7,5,0,26,0,14,0,55,5,4,14,14,8,13,5,18,0,83,26,35,73,50,38,24,37,29,9,327,21,26,39,30,25,17,20,15,9,205,26,31,25,26,19,9,21,18,5,178,21,22,18,17,26,6,22,15,0,142,3,11,8,4,3,0,0,4,0,28,5,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,118,117,186,153,118,97,113,110,31,1035
SAL50732,0,0,0,4,0,4,0,0,0,10,0,0,3,0,0,6,0,0,0,9,3,8,13,0,0,3,0,6,0,37,8,9,5,0,3,0,0,0,0,41,11,14,3,3,8,3,3,4,0,51,9,3,13,5,3,4,3,3,0,40,9,0,0,0,4,0,6,0,0,22,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,43,37,48,15,26,17,10,15,0,213
SAL50733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50734,0,0,0,5,0,4,0,3,0,10,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,10,7,0,3,0,0,0,0,0,0,13,10,0,3,4,6,0,0,0,0,25,11,4,6,0,3,4,3,0,0,22,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,7,14,4,11,9,9,7,3,97
SAL50735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,19
SAL50736,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,9,7,0,6,0,3,0,0,0,0,12,0,0,0,0,0,0,4,0,0,3,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,5,0,4,0,9,9,0,44
SAL50737,0,0,0,0,0,0,0,0,0,4,4,3,3,0,0,3,0,0,0,13,0,3,3,5,5,7,0,0,0,23,0,4,4,0,0,0,0,5,0,13,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,8,9,0,10,3,10,4,72
SAL50738,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,6,0,12,0,0,7,0,8,0,0,7,0,18,4,0,10,0,0,0,3,0,0,24,0,0,3,0,0,0,4,3,0,16,0,0,3,0,0,0,5,0,0,16,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,29,3,13,4,14,15,0,95
SAL50739,0,0,3,3,0,0,0,5,0,11,0,0,3,0,0,0,0,3,0,15,6,3,0,0,4,0,0,6,0,19,3,6,3,0,4,0,0,8,0,28,13,4,5,5,0,0,5,3,0,39,5,6,5,3,7,0,6,9,0,46,7,3,3,0,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,41,26,29,14,16,3,20,32,0,180
SAL50740,4,6,16,76,12,120,8,60,4,298,15,79,50,80,43,63,14,34,6,378,99,281,97,60,67,37,30,35,15,720,259,506,128,76,152,51,15,35,16,1242,280,444,103,79,162,48,19,38,19,1193,145,260,86,67,113,48,30,32,12,787,36,71,14,22,45,15,10,12,3,231,8,17,0,0,3,3,0,4,0,35,0,0,0,0,0,0,0,0,0,0,845,1668,483,447,598,385,124,248,75,4875
SAL50741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50742,0,6,15,16,6,26,5,27,0,97,9,13,36,22,16,12,4,43,3,161,16,49,57,35,22,20,18,101,6,318,25,41,35,25,31,20,18,80,3,287,29,25,41,28,30,19,23,89,5,283,38,36,40,33,33,22,30,67,15,309,15,11,15,9,19,9,8,16,0,102,6,0,3,0,0,0,0,4,0,18,0,0,0,0,0,0,0,0,0,0,138,181,242,169,162,133,100,421,33,1584
SAL50743,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,3,0,0,0,4,0,0,0,0,7,3,0,0,0,0,0,0,0,0,8,3,3,0,0,0,0,3,0,0,13,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,4,3,0,5,0,0,36
SAL50744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,6,0,22
SAL50745,0,0,0,6,0,20,0,5,0,34,3,3,14,14,8,9,5,18,0,71,27,27,57,28,13,13,15,27,6,209,8,14,31,23,16,8,16,20,0,147,12,11,8,3,11,6,12,11,0,81,5,6,0,6,15,7,5,12,0,52,0,4,0,0,0,4,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,66,113,81,64,67,57,89,5,605
SAL50746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,0,0,0,0,4,0,27
SAL50747,0,0,5,0,0,5,0,13,7,28,0,0,0,0,0,0,0,0,0,15,3,9,17,11,8,0,4,10,0,49,11,5,10,11,9,6,3,11,0,52,21,3,5,9,10,0,8,13,0,72,13,9,15,14,0,3,17,13,0,87,3,3,0,0,6,0,4,5,0,19,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,48,33,55,53,21,21,29,69,9,333
SAL50748,3,11,30,38,14,93,15,75,0,284,20,34,82,73,54,65,50,54,7,441,72,162,221,128,117,62,100,94,22,964,90,185,192,108,122,50,87,98,19,939,99,154,142,126,144,51,108,91,22,936,90,141,132,94,122,55,133,93,9,871,19,27,37,38,39,13,24,35,6,225,3,0,6,0,5,0,0,4,0,19,0,0,0,0,0,0,0,0,7,7,398,719,841,598,612,381,515,540,80,4688
SAL50749,0,0,7,0,0,0,0,15,0,28,0,0,0,0,0,0,0,9,0,11,8,0,0,3,3,0,6,8,0,36,19,4,9,6,5,4,7,8,0,53,14,10,11,11,10,8,9,11,3,98,18,11,15,13,15,4,15,16,0,107,22,9,3,6,7,0,0,4,0,47,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,80,44,44,41,37,14,45,76,9,398
SAL50750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,5,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,6,0,19
SAL50751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50752,0,0,11,43,7,74,4,27,0,173,11,39,19,58,35,38,8,13,9,229,41,207,53,42,51,23,13,32,7,466,137,257,31,40,55,21,12,6,3,553,164,275,39,44,64,24,13,20,10,647,71,133,26,22,51,19,6,13,6,339,14,33,9,0,17,5,0,3,0,88,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,442,939,189,243,274,197,56,123,32,2496
SAL50753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,5,9,0,0,0,5,0,0,0,0,13,4,3,0,0,0,0,0,0,0,9,4,0,5,0,0,0,0,4,0,17,5,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,3,9,5,7,0,6,4,59
SAL50754,0,0,14,9,9,46,5,39,4,118,4,19,44,38,18,44,29,48,6,249,32,92,114,61,57,45,81,72,25,582,46,92,115,78,88,36,64,80,24,614,43,44,106,47,83,40,55,76,7,503,25,33,54,40,43,26,63,45,15,354,12,15,17,12,21,7,5,15,0,98,0,0,0,3,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,164,292,471,286,311,248,306,378,77,2532
SAL50755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50756,5,3,19,25,5,39,13,38,3,145,12,44,46,50,26,66,23,35,13,318,80,250,176,95,125,52,81,95,29,979,104,229,167,93,117,38,68,81,8,911,78,122,101,64,87,34,87,61,4,650,51,56,83,46,113,26,60,57,9,494,13,25,15,11,23,7,13,20,3,131,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,358,733,608,388,500,253,355,382,70,3649
SAL50757,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5,0,5,0,5,4,0,0,3,0,0,0,13,6,4,5,0,4,4,0,4,0,23,3,4,10,4,3,0,0,3,0,31,13,3,0,0,0,0,3,0,0,29,3,0,6,3,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,37,18,21,13,8,10,6,13,4,126
SAL50758,0,0,3,10,3,11,4,15,0,43,8,9,20,20,12,13,3,9,3,85,19,48,40,18,42,21,13,15,4,219,28,35,26,19,19,8,12,16,0,158,18,31,23,21,33,14,17,26,4,177,20,32,30,22,36,21,16,21,0,200,4,10,3,6,6,3,5,10,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,161,142,111,147,92,71,99,11,924
SAL50759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,8,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,6,0,3,24
SAL50760,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,8,0,13,0,4,0,3,0,4,0,24,5,9,0,0,0,0,3,0,0,23,3,3,3,5,0,0,0,6,0,13,0,0,3,0,0,0,0,0,0,14,4,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,29,14,11,3,4,3,13,0,90
SAL50761,0,0,6,0,0,0,0,0,0,4,0,0,3,4,0,0,0,5,0,16,0,0,3,4,4,0,0,3,0,16,0,0,4,6,0,0,0,0,0,15,4,4,0,0,10,4,5,3,0,34,9,6,3,4,4,0,0,3,0,37,6,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,30,11,26,16,12,9,11,24,14,148
SAL50762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,5,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,5,0,0,0,19
SAL50763,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,10,5,3,7,3,0,0,0,5,0,16,5,0,0,3,0,0,0,0,0,21,11,0,9,0,0,0,5,3,0,29,13,0,4,0,6,6,3,4,0,31,10,0,0,0,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9,22,16,14,14,8,15,0,128
