SA2_MAINCODE_2016,Sme_Usl_ad_5_yr_ago_as_2016_M,Sme_Usl_ad_5_yr_ago_as_2016_F,Sme_Usl_ad_5_yr_ago_as_2016_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
316011415,1658,1721,3382,288,306,598,173,206,381,98,98,194,1948,2233,4178,42,45,93,35,49,83,15,25,35,17,20,37,11,17,30,0,0,0,2343,2689,5036,377,408,783,59,57,119,3072,3460,6532,263,229,494,4993,5410,10404
316011416,1688,1998,3683,378,374,755,118,134,252,65,72,145,1486,1766,3249,19,36,57,37,26,60,20,17,40,11,20,24,14,19,32,0,0,0,1765,2086,3854,269,351,620,48,56,105,2461,2868,5334,297,334,635,4450,5206,9651
316021417,2460,2674,5139,232,239,473,95,98,198,40,43,82,1376,1408,2785,19,6,23,15,18,30,11,14,18,22,16,36,6,3,11,0,0,0,1576,1609,3190,97,112,206,37,35,69,1935,1993,3932,228,209,435,4623,4881,9505
316021418,1532,1542,3070,204,207,416,70,92,160,39,58,97,823,823,1650,11,7,13,12,9,21,8,11,15,10,9,11,7,7,9,0,0,0,967,1007,1982,122,142,265,21,17,36,1320,1375,2703,192,181,371,3047,3096,6145
316021419,1142,1311,2455,155,182,338,84,106,189,59,47,102,1044,1153,2201,11,10,27,16,14,28,11,16,25,7,9,12,0,8,14,0,0,0,1235,1362,2604,144,196,342,30,23,50,1563,1763,3328,332,400,731,3032,3478,6507
316021420,3671,4038,7708,831,927,1756,259,318,574,131,158,292,2923,3340,6261,31,34,68,59,69,130,45,63,111,29,20,53,26,36,64,0,0,0,3497,4048,7541,368,373,738,87,84,170,4778,5431,10204,470,509,982,8920,9970,18894
316021421,2482,2640,5123,472,511,981,176,182,350,92,95,189,1636,1833,3472,10,15,25,31,36,69,19,12,30,21,20,39,21,24,43,0,0,0,1992,2224,4219,161,192,347,28,29,56,2650,2956,5602,324,344,675,5463,5937,11401
316021422,1793,1934,3728,239,229,465,69,77,149,45,49,98,997,1110,2106,14,17,25,13,6,22,3,9,8,7,10,19,17,8,24,0,0,0,1165,1286,2452,141,131,269,42,43,86,1587,1688,3275,211,244,454,3599,3864,7459
316021423,1953,2145,4102,248,283,528,126,130,257,78,70,156,1333,1420,2749,9,10,18,35,38,71,17,20,34,4,8,11,5,13,19,0,0,0,1611,1707,3313,173,187,357,42,40,84,2074,2210,4284,301,312,606,4323,4670,8995
316021424,1512,1618,3131,148,165,318,89,89,179,37,46,76,1323,1435,2759,18,14,41,7,12,22,8,15,17,10,15,26,11,9,21,0,0,0,1503,1640,3145,105,132,234,34,43,77,1792,1978,3772,262,229,494,3564,3831,7392
316031425,3081,3221,6302,678,772,1449,209,214,418,132,144,271,1513,1750,3262,27,33,58,57,59,115,13,21,38,36,46,80,22,19,35,0,0,0,2004,2279,4286,232,299,530,78,79,154,2994,3426,6415,478,488,963,6553,7132,13683
316031426,2323,2309,4627,485,529,1013,172,182,348,99,123,217,1420,1473,2894,20,20,37,52,38,88,19,18,42,12,10,15,15,16,24,0,0,0,1801,1870,3664,167,186,351,52,35,85,2493,2624,5114,288,288,579,5102,5219,10319
316031427,3387,3818,7205,695,785,1481,229,254,483,151,174,327,2666,2888,5551,30,30,61,56,59,108,28,40,67,27,31,56,15,15,33,0,0,0,3201,3486,6688,493,574,1065,79,67,145,4467,4914,9378,830,922,1756,8686,9654,18343
316031428,2033,2182,4209,358,340,700,164,207,376,118,142,266,1551,1668,3223,37,24,61,37,38,74,27,26,58,18,21,39,14,12,32,0,0,3,1969,2156,4122,396,460,852,60,47,101,2784,2997,5778,608,673,1276,5419,5849,11269
316051434,874,945,1820,129,118,248,92,110,205,81,79,161,543,585,1126,19,16,35,15,14,25,5,6,9,8,0,6,9,9,17,0,0,0,771,820,1588,139,150,294,31,19,55,1072,1113,2182,180,143,318,2125,2195,4318
316051435,1536,1705,3241,391,407,799,219,237,460,138,154,288,1128,1252,2381,23,29,47,42,57,102,17,18,36,10,14,26,8,6,16,0,0,0,1585,1765,3355,173,210,389,19,30,55,2178,2414,4594,274,296,573,3985,4417,8407
316051437,1394,1481,2869,284,286,570,142,147,289,105,106,210,646,699,1345,14,17,30,21,27,43,4,8,17,6,9,20,7,7,7,0,0,0,946,1014,1960,183,186,370,23,19,37,1433,1514,2942,233,222,454,3054,3213,6269
316051438,2325,2631,4956,431,434,863,121,158,275,97,99,198,1077,1247,2323,14,19,34,40,43,84,9,13,25,13,16,31,20,16,30,0,0,0,1385,1609,2996,138,158,293,28,49,76,1978,2248,4230,323,359,681,4629,5241,9865
316051543,910,879,1788,123,126,252,71,81,153,47,48,96,407,461,868,11,10,24,16,11,28,4,4,9,7,4,9,3,6,6,0,0,0,569,627,1196,69,78,142,20,16,32,775,846,1622,103,101,200,1784,1823,3609
316051544,816,884,1696,326,348,672,208,211,416,121,151,269,1146,1313,2456,26,28,52,33,35,65,22,19,42,8,12,25,16,14,33,0,0,0,1582,1775,3359,225,230,459,29,29,59,2160,2388,4549,278,297,577,3257,3569,6828
316061439,1874,1948,3824,286,310,594,78,75,149,26,33,62,1020,1144,2164,20,16,37,24,23,51,6,8,19,27,20,41,3,6,6,0,0,0,1197,1330,2527,68,91,154,23,25,43,1571,1755,3319,272,276,549,3708,3981,7692
316061440,2181,2221,4409,403,432,835,98,111,207,27,46,77,878,983,1860,14,12,26,25,27,54,4,9,10,18,14,29,11,4,12,0,0,4,1074,1210,2289,67,75,138,33,30,68,1575,1752,3327,252,261,514,4011,4237,8248
316061441,1466,1446,2916,148,172,327,52,61,111,18,28,48,775,816,1594,14,9,24,12,15,23,0,0,3,13,8,24,5,3,9,0,0,0,895,946,1835,61,49,111,17,16,33,1116,1187,2300,173,155,331,2757,2786,5540
316061442,2598,2568,5163,230,239,471,84,87,172,49,51,98,1286,1363,2643,9,9,24,22,21,42,3,4,10,9,7,19,7,4,19,0,0,0,1470,1558,3028,95,102,197,24,32,56,1821,1928,3750,340,301,643,4760,4802,9562
316061443,1734,1788,3523,127,139,267,72,63,131,22,26,53,627,682,1307,9,8,18,13,6,23,10,13,18,11,16,26,3,5,5,0,0,0,755,824,1580,51,63,116,26,27,56,958,1061,2021,234,249,477,2922,3100,6020
316061444,2766,2874,5636,259,285,543,106,97,207,51,53,101,1239,1329,2568,4,11,11,38,41,76,8,9,18,17,21,36,4,3,12,0,0,0,1469,1557,3021,123,130,252,52,39,92,1899,2015,3916,299,257,554,4961,5142,10106
316071545,1809,1876,3677,233,229,467,85,92,181,58,58,115,1198,1333,2532,13,13,22,29,23,49,13,18,35,9,9,23,10,9,20,0,0,0,1409,1560,2968,83,95,177,32,26,55,1755,1914,3666,233,222,449,3794,4008,7796
316071546,1002,983,1983,39,33,70,29,48,75,18,28,47,483,535,1018,0,3,3,12,14,28,0,0,4,5,11,16,0,3,7,0,0,0,552,643,1198,34,41,73,13,14,31,635,729,1364,123,126,250,1763,1839,3598
316071547,2728,2589,5318,232,244,476,125,140,261,88,90,183,1252,1308,2560,13,17,28,28,29,60,19,15,30,19,29,47,7,8,14,0,0,0,1555,1628,3181,99,130,225,41,36,77,1927,2032,3960,382,314,692,5031,4930,9963
316071548,4337,4728,9063,983,1100,2076,150,194,347,90,96,182,2257,2493,4752,21,27,51,49,50,93,14,12,22,27,31,54,11,13,23,0,0,0,2614,2907,5521,188,223,412,106,82,183,3888,4308,8196,677,765,1442,8907,9794,18702
316081549,5631,5602,11230,869,929,1802,324,358,682,174,186,356,2163,2238,4407,42,45,85,87,85,177,17,17,36,48,37,83,19,30,49,0,0,0,2868,3007,5875,188,226,419,80,89,163,4012,4249,8258,729,667,1395,10363,10516,20885
317011445,1697,1716,3411,130,135,267,54,60,118,9,13,17,923,1015,1944,3,3,3,10,8,19,0,4,3,0,3,6,5,0,4,0,0,0,997,1106,2105,30,42,65,24,18,38,1179,1298,2474,252,241,494,3126,3258,6384
317011446,2170,2575,4750,358,420,787,127,119,247,31,39,73,1823,2054,3885,19,19,41,10,17,27,10,11,26,20,18,40,9,9,19,0,0,0,2068,2298,4363,942,715,1656,49,50,98,3422,3483,6901,473,531,996,6063,6588,12648
317011447,2065,2422,4490,209,215,422,70,71,136,25,30,55,1458,1630,3090,13,8,15,13,6,22,13,11,19,11,4,15,0,0,3,0,0,0,1596,1759,3357,186,178,363,47,34,82,2037,2186,4221,412,449,857,4514,5063,9577
317011448,1445,1490,2936,361,354,714,58,70,131,23,22,49,600,827,1426,0,4,8,4,12,17,4,4,11,0,3,3,0,0,3,0,0,0,694,951,1643,474,522,993,12,22,35,1534,1850,3386,311,366,674,3295,3709,6998
317011449,1562,1556,3119,120,134,254,59,55,116,12,12,21,925,974,1901,3,0,8,6,4,11,0,0,5,12,8,22,6,9,18,0,0,0,1028,1074,2102,17,19,35,17,22,37,1181,1244,2429,175,142,318,2919,2948,5868
317011450,3173,3152,6334,590,598,1186,139,138,280,42,39,80,1733,1755,3494,18,19,37,27,25,51,11,11,26,28,22,50,24,19,37,0,0,0,2020,2039,4062,70,63,139,22,15,35,2702,2713,5412,337,287,626,6214,6158,12368
317011451,3116,3021,6135,365,340,707,64,86,150,28,29,53,1228,1274,2506,14,7,18,25,21,43,3,0,3,18,8,29,0,3,4,0,0,0,1375,1425,2802,60,58,117,26,19,46,1836,1844,3676,438,426,862,5379,5291,10672
317011452,1556,1646,3201,191,180,368,83,91,174,16,14,32,974,1021,1996,14,18,38,7,9,14,6,6,19,15,14,26,3,10,17,0,0,0,1125,1186,2312,125,131,252,24,26,53,1458,1522,2983,203,322,521,3215,3487,6703
317011453,1892,2131,4017,196,228,423,77,118,192,13,17,33,1428,1765,3192,7,12,15,14,16,29,0,10,9,14,6,22,5,3,8,0,0,0,1551,1944,3493,114,150,266,27,28,63,1896,2350,4245,349,402,750,4135,4884,9015
317011454,1190,1229,2421,95,100,196,51,64,120,13,15,29,889,962,1850,9,3,6,9,6,10,0,0,0,11,11,19,11,0,15,0,0,0,987,1066,2058,59,58,108,33,18,55,1173,1249,2420,263,245,513,2627,2720,5349
317011455,1928,2175,4101,195,194,385,70,80,153,22,32,53,1059,1192,2254,21,20,45,10,15,26,3,0,3,14,21,32,8,5,15,0,0,0,1206,1369,2574,114,132,244,12,13,24,1521,1702,3224,212,331,539,3663,4211,7873
317011456,2711,3073,5783,288,332,623,117,131,251,27,32,62,1914,2125,4044,9,13,28,20,33,51,15,13,26,29,18,46,10,10,11,0,0,0,2136,2380,4507,243,279,520,108,91,202,2773,3086,5852,530,496,1028,6012,6646,12659
317011457,2079,2300,4373,265,307,577,89,103,195,33,29,61,1388,1531,2922,17,13,30,30,23,53,14,16,24,21,7,24,0,3,4,0,0,0,1581,1733,3315,135,144,281,18,23,41,1999,2207,4210,338,348,682,4414,4858,9268
317011458,2885,2967,5850,358,377,733,95,105,204,36,31,66,1840,2147,3989,18,16,33,18,15,30,7,6,17,20,13,33,5,6,9,0,0,0,2028,2345,4370,112,112,228,35,51,90,2532,2886,5416,400,380,782,5813,6238,12054
317011459,2963,3280,6235,365,423,783,111,124,239,27,25,53,1775,1966,3738,7,13,26,9,12,24,3,3,5,13,13,23,5,7,11,0,0,0,1955,2160,4114,86,101,187,43,46,88,2441,2725,5166,532,535,1069,5932,6543,12477
318011460,2535,2586,5123,525,550,1073,33,34,63,20,22,42,612,655,1263,4,3,5,11,8,16,3,3,7,15,17,26,5,5,11,0,0,0,699,739,1441,85,98,181,12,19,38,1321,1413,2732,383,376,760,4240,4379,8613
318011461,2592,2329,4920,315,283,590,44,29,72,16,8,21,522,530,1052,6,5,14,21,12,36,4,5,9,17,11,29,0,0,0,0,0,0,629,606,1228,56,46,107,18,16,29,1012,944,1961,341,300,637,3946,3577,7521
318011462,1860,1962,3824,592,626,1217,34,37,77,14,28,38,713,782,1495,11,7,15,20,9,32,6,5,14,20,32,52,0,0,5,0,0,0,813,908,1718,43,49,96,17,12,30,1464,1594,3060,377,428,807,3705,3987,7693
318011463,1191,1062,2252,59,48,105,3,11,16,4,7,7,313,346,652,0,0,0,8,4,15,0,0,0,16,11,33,0,0,0,0,0,0,340,382,725,3,8,13,9,5,16,408,445,850,233,191,419,1830,1698,3526
318011464,1297,1344,2639,216,239,452,22,13,34,8,6,13,293,291,588,10,6,12,0,0,3,0,0,0,0,5,10,0,0,0,0,0,0,339,321,660,17,26,45,4,7,12,572,589,1164,199,220,412,2065,2157,4216
318011465,2208,2006,4214,222,205,432,20,21,44,6,8,20,433,411,848,0,3,3,13,15,24,3,0,0,14,5,20,0,0,3,0,0,0,492,467,965,19,19,41,12,4,20,749,708,1458,299,229,532,3254,2943,6197
318011466,930,890,1819,8,8,15,3,9,5,0,0,0,93,103,199,0,0,0,3,0,3,0,0,0,3,4,5,0,0,0,0,0,0,99,120,222,3,6,9,11,15,27,127,148,266,15,13,35,1072,1053,2119
318021467,1071,1075,2149,82,88,165,36,27,59,23,17,41,654,659,1313,7,8,14,6,4,13,0,3,4,13,7,22,3,0,8,0,0,0,734,726,1460,171,171,335,18,24,39,1007,1000,2007,174,172,352,2251,2253,4501
318021468,2125,2175,4305,214,224,438,344,151,491,198,96,295,1255,1131,2392,45,28,73,65,24,85,37,12,47,58,46,110,40,25,67,0,0,0,2046,1512,3561,151,166,317,30,24,55,2443,1924,4367,687,256,943,5264,4354,9616
318021469,795,812,1609,43,43,84,24,33,55,33,30,65,384,433,812,8,9,16,4,14,17,3,3,9,6,3,6,3,11,12,0,0,0,465,537,998,48,54,99,6,4,14,560,644,1199,160,158,319,1515,1614,3131
318021470,1334,1342,2674,115,127,246,137,108,244,77,93,166,1141,1261,2397,39,31,68,29,31,58,14,14,28,58,68,129,22,27,45,0,0,0,1508,1626,3130,80,84,165,41,36,79,1744,1875,3620,181,155,339,3262,3370,6635
318021471,2439,2547,4986,189,202,395,91,93,184,75,61,133,1290,1506,2797,14,12,26,20,24,52,11,18,26,38,41,78,7,5,17,0,0,0,1552,1765,3312,65,85,144,56,42,97,1863,2092,3954,381,378,762,4682,5019,9704
318021472,1491,1579,3072,90,81,173,28,23,51,12,24,36,687,693,1379,3,4,12,14,15,31,3,3,3,10,12,20,4,3,9,0,0,0,752,777,1533,167,163,334,31,21,49,1042,1052,2092,232,187,424,2770,2820,5588
318021473,3760,3612,7373,906,953,1851,375,384,755,240,261,501,3348,3616,6967,59,75,130,59,71,129,38,43,87,110,111,219,25,32,54,0,0,0,4254,4587,8840,163,176,341,114,116,236,5439,5831,11266,742,634,1369,9933,10072,20006
318021474,995,1004,1998,203,186,389,147,166,313,125,142,273,1332,1564,2902,36,44,86,36,47,79,22,14,42,48,52,99,20,16,43,0,0,0,1779,2052,3829,255,315,565,38,25,60,2276,2577,4850,268,196,455,3531,3770,7308
318021475,1313,1270,2587,108,125,229,87,60,152,53,43,91,867,958,1827,7,7,19,20,15,39,10,11,20,21,23,42,13,11,25,0,0,0,1086,1137,2217,81,91,178,36,35,69,1310,1390,2696,468,423,886,3097,3078,6175
318021476,1959,1912,3873,164,183,350,45,64,105,25,36,57,958,999,1959,11,8,21,9,24,41,12,7,16,15,13,28,7,4,7,0,0,0,1077,1155,2228,81,101,177,43,40,83,1360,1474,2835,247,248,489,3565,3634,7203
318021477,949,1031,1979,47,50,97,18,13,28,4,10,11,554,615,1166,3,3,9,15,16,26,7,5,9,3,6,8,0,0,0,0,0,0,601,665,1268,54,74,121,16,18,31,716,806,1523,126,168,299,1795,2007,3800
318021478,971,962,1938,100,95,192,55,52,110,30,36,68,781,931,1715,6,10,23,17,7,24,6,5,12,21,10,29,8,3,12,0,0,0,920,1067,1989,116,126,237,31,27,51,1167,1309,2475,183,242,427,2326,2514,4837
318021479,1037,1051,2094,76,73,152,40,29,67,34,32,67,647,729,1381,3,3,7,14,15,29,3,5,7,9,14,22,0,0,6,0,0,0,756,834,1586,74,85,155,29,25,45,931,1015,1943,178,164,339,2144,2231,4372
318021480,2444,2471,4914,326,357,688,76,78,153,51,52,106,1220,1448,2670,17,14,31,26,25,47,13,13,23,21,28,49,5,4,8,0,0,0,1420,1669,3086,45,51,99,55,48,101,1854,2123,3974,461,410,869,4751,5003,9756
318021481,1987,2045,4036,131,148,277,40,49,91,18,17,32,915,1070,1989,6,9,15,16,18,35,9,5,12,11,16,29,3,3,6,0,0,0,1016,1194,2209,87,92,180,53,35,85,1286,1474,2751,264,245,507,3537,3762,7299
318021482,3261,3520,6778,525,559,1086,144,152,290,113,104,215,2074,2274,4353,38,50,93,37,50,81,28,34,63,72,81,151,28,45,69,0,0,0,2536,2783,5313,142,159,307,58,50,110,3260,3557,6813,445,424,874,6961,7499,14463
318021483,521,500,1026,112,135,243,41,44,80,39,41,86,190,192,379,6,4,12,20,17,32,4,0,4,3,7,17,4,3,12,0,0,0,302,311,616,33,34,65,4,8,15,459,484,945,151,138,289,1135,1128,2261
318021484,1875,1804,3677,167,169,336,117,112,227,56,66,123,1464,1590,3053,36,30,63,23,25,50,17,15,28,48,48,98,12,6,15,0,0,0,1778,1879,3662,94,104,201,32,30,68,2075,2192,4267,283,221,503,4231,4215,8451
318021485,817,922,1736,42,54,95,26,19,39,11,11,18,510,628,1133,6,10,16,12,15,28,3,3,6,18,9,21,0,0,0,0,0,0,581,693,1266,70,74,139,3,3,8,692,825,1514,114,110,227,1616,1859,3475
318021486,1798,1588,3380,148,163,312,61,58,117,27,36,67,674,649,1324,8,12,18,15,16,26,5,5,17,17,13,31,5,3,9,0,0,0,817,794,1604,22,23,47,24,11,38,1004,996,2003,333,266,595,3134,2848,5984
318021487,1146,1133,2285,163,170,332,140,108,245,93,79,171,988,1080,2068,32,20,50,39,31,67,21,10,35,35,35,70,48,42,87,0,0,0,1389,1407,2795,120,125,242,37,22,54,1704,1724,3428,240,145,383,3087,3009,6092
318021488,1062,1034,2098,90,102,190,70,71,142,40,44,83,712,724,1438,15,14,30,21,21,44,10,12,19,21,6,23,7,5,17,0,0,0,902,899,1795,73,90,161,28,33,58,1084,1116,2202,324,307,629,2472,2457,4927
318021489,1359,1209,2569,70,54,129,25,24,46,6,9,18,454,437,893,6,0,5,5,8,18,3,4,5,19,13,29,0,3,4,0,0,0,521,500,1015,10,9,17,15,12,23,613,575,1184,162,134,296,2135,1917,4050
318021490,1385,1230,2616,240,260,497,191,163,356,129,120,245,1360,1459,2815,32,30,62,38,34,67,18,23,42,50,32,81,52,22,75,0,0,0,1863,1882,3752,335,380,714,54,35,87,2492,2564,5053,591,474,1068,4466,4269,8736
318021491,1480,1483,2961,92,112,206,29,20,46,13,12,24,501,595,1090,0,4,3,13,12,25,9,3,7,3,15,21,0,3,3,0,0,0,564,663,1227,24,25,43,17,20,39,697,813,1512,951,401,1354,3120,2698,5822
319011492,1236,1284,2526,78,98,174,32,39,71,22,19,41,752,819,1565,4,3,10,11,7,17,0,0,0,3,12,12,3,0,8,0,0,0,828,903,1725,27,43,69,21,14,37,953,1052,2000,164,190,353,2355,2524,4877
319011493,3765,3826,7596,894,966,1860,198,214,413,80,81,165,1950,2126,4082,26,25,50,49,41,89,26,23,45,32,22,55,10,13,22,0,0,0,2360,2556,4917,200,229,430,74,65,143,3526,3821,7351,435,417,856,7732,8069,15801
319011494,1191,1144,2337,73,74,149,26,24,50,13,26,35,701,701,1398,3,5,5,9,15,29,5,11,20,15,11,25,0,3,3,0,0,0,782,790,1566,20,25,49,21,23,39,893,904,1798,151,140,289,2234,2192,4425
319011495,1168,1138,2297,162,180,341,59,57,118,21,17,43,780,864,1646,14,16,31,12,15,24,3,0,6,9,4,11,0,0,3,0,0,0,901,966,1869,239,251,493,41,40,78,1344,1437,2781,355,342,695,2861,2918,5777
319011496,1298,1316,2615,115,134,247,38,46,88,16,20,43,729,833,1563,5,16,19,7,3,16,5,7,10,4,10,17,6,4,8,0,0,0,817,942,1760,57,48,105,28,33,59,1015,1163,2174,176,175,350,2486,2656,5145
319011497,1863,1939,3798,163,194,357,57,54,113,20,16,36,747,853,1597,0,4,10,15,5,21,0,0,0,13,11,21,4,3,4,0,0,0,849,944,1793,104,117,214,28,15,46,1142,1273,2409,322,334,664,3331,3546,6871
319011498,2446,2310,4754,217,219,433,76,86,159,29,33,67,890,931,1821,10,9,16,23,24,45,6,12,16,27,13,41,0,0,4,0,0,0,1067,1108,2175,49,70,120,35,24,61,1365,1417,2781,477,454,934,4283,4186,8470
319011499,2860,2647,5509,360,376,737,61,81,136,34,41,72,902,872,1772,12,3,18,25,22,45,4,9,11,13,11,27,7,7,11,0,0,0,1050,1051,2099,40,48,84,33,14,50,1484,1493,2975,496,460,953,4838,4601,9438
319011500,1762,2029,3790,174,226,396,33,45,77,17,15,32,857,1012,1866,3,4,8,5,4,9,10,4,16,9,3,12,4,3,12,0,0,4,939,1096,2030,51,65,114,28,33,53,1184,1409,2592,308,320,624,3246,3768,7016
319011501,1421,1518,2938,83,123,203,38,40,74,6,11,12,750,845,1595,3,4,8,11,12,24,3,7,10,7,0,5,0,0,0,0,0,0,820,909,1727,32,40,70,23,25,46,958,1095,2055,155,187,342,2530,2801,5331
319011502,2563,2820,5385,277,325,597,56,71,125,20,35,58,1316,1459,2770,10,3,17,11,11,23,3,4,11,10,8,24,0,0,0,0,0,0,1430,1602,3029,75,87,162,74,64,136,1853,2073,3927,350,380,729,4767,5275,10042
319021503,1781,1746,3524,360,412,769,16,27,45,9,9,13,443,438,884,3,3,3,14,3,15,0,0,0,16,10,25,0,0,0,0,0,0,505,483,990,146,108,247,11,9,21,1024,1011,2032,423,364,787,3223,3118,6336
319021504,1558,1416,2972,193,202,391,53,44,94,8,10,24,386,359,746,3,0,8,18,17,35,7,9,13,9,10,18,0,0,0,0,0,0,487,449,929,22,25,52,21,15,34,724,689,1414,289,232,519,2570,2339,4906
319021505,2179,2256,4436,865,897,1766,58,57,111,18,25,46,1008,1199,2206,11,14,27,7,16,31,0,0,3,7,10,22,0,0,0,0,0,0,1119,1329,2447,61,63,116,45,42,89,2081,2332,4415,353,333,690,4623,4928,9545
319021506,2751,2689,5439,462,507,964,37,42,81,12,16,31,701,709,1414,8,5,13,12,10,19,6,5,11,14,9,22,0,0,0,0,0,0,791,800,1584,26,31,54,37,31,63,1314,1364,2673,433,401,840,4495,4452,8950
319021507,1271,1156,2427,61,57,122,11,14,22,3,3,3,397,394,785,0,3,5,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,420,415,834,10,20,28,7,12,22,494,508,1003,170,148,315,1936,1811,3750
319021508,1075,1035,2110,171,185,355,21,23,48,15,7,26,252,244,503,4,3,8,10,3,13,0,0,0,7,4,6,0,0,0,0,0,0,306,291,601,15,12,27,9,4,16,505,493,998,286,239,522,1859,1764,3628
319021509,2656,2545,5203,368,413,783,65,66,136,25,24,49,902,953,1854,12,8,20,10,19,26,3,6,7,7,8,18,0,0,3,0,0,0,1023,1089,2115,22,35,58,42,28,71,1448,1569,3019,566,434,1002,4671,4557,9228
319021510,0,3,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,3,3,10
319031511,1542,1451,2988,305,294,593,79,64,142,32,50,85,665,639,1305,6,7,19,26,23,43,9,10,18,13,14,33,3,5,8,0,0,0,832,819,1650,39,46,87,30,16,50,1205,1171,2374,369,309,683,3115,2935,6046
319031512,3045,3352,6394,696,858,1557,114,102,215,32,43,79,1559,1772,3328,12,14,27,19,29,51,18,11,25,18,23,34,9,0,11,0,0,0,1774,1993,3773,76,110,195,62,69,134,2620,3036,5651,590,673,1263,6251,7063,13309
319031513,1536,1668,3202,234,249,481,44,46,93,22,9,29,899,1012,1911,12,6,21,10,18,25,4,3,11,4,12,15,0,0,0,0,0,0,992,1109,2099,29,52,80,20,15,38,1280,1424,2700,227,218,449,3039,3309,6349
319031514,5143,4723,9865,572,581,1149,115,111,227,51,51,105,2043,2088,4136,10,22,35,34,40,71,3,12,16,37,43,79,7,9,10,0,0,0,2312,2373,4678,67,81,151,65,54,122,3010,3092,6106,855,828,1680,9006,8644,17649
319031515,1074,1037,2118,89,90,176,19,27,45,4,8,14,337,387,723,6,3,12,8,4,12,5,0,9,3,4,7,0,0,4,0,0,0,387,439,822,14,15,25,7,3,12,490,547,1038,181,155,342,1751,1740,3495
319041516,1163,1155,2313,68,43,105,69,43,105,34,37,69,638,694,1332,5,3,13,16,22,34,3,7,5,22,21,40,3,0,6,0,0,0,787,822,1611,16,30,45,10,11,19,877,900,1780,169,133,296,2209,2187,4397
319041517,1215,1235,2446,105,97,203,75,79,153,49,52,93,616,616,1235,10,6,19,29,30,58,0,0,0,18,14,29,0,0,0,0,0,0,792,800,1591,29,36,70,15,12,25,944,940,1883,133,128,259,2287,2298,4589
319041518,2632,3034,5668,430,455,886,250,322,570,119,138,255,1848,2150,4001,38,41,82,36,49,85,20,24,47,28,25,59,15,20,35,0,0,0,2365,2769,5133,151,182,328,49,56,101,2994,3460,6454,515,601,1116,6138,7094,13236
319041519,1278,1367,2653,92,132,225,86,90,178,46,41,89,773,814,1590,14,15,23,22,10,27,5,5,13,20,17,32,8,6,7,0,0,0,967,1000,1966,23,29,50,19,25,46,1104,1188,2289,207,240,452,2595,2796,5388
319041520,3129,3489,6621,499,563,1062,178,199,379,125,117,245,1787,2110,3898,40,28,67,29,41,71,24,33,56,23,30,47,9,6,18,0,0,0,2215,2575,4787,135,144,280,56,59,116,2899,3346,6242,715,768,1483,6742,7598,14341
